"Country","Method","Energy.type","Last.stage","Year","Ledger.side","Flow.aggregation.point","Flow","Product","Unit","E.dot"
"NZL","PCM","E","Final",1995,"Supply","Transformation processes","Manufacture [of Other sources]","Other sources","TJ",1851.62
"NZL","PCM","E","Final",1995,"Supply","Transformation processes","Manufacture [of Other sources]","Other sources [from Resources]","TJ",-1851.62
"NZL","PCM","E","Final",1996,"Supply","Total primary energy supply","Resources [of Other sources]","Other sources [from Resources]","TJ",1861.23
"NZL","PCM","E","Final",1996,"Supply","Transformation processes","Main activity producer CHP plants","Other sources","TJ",-1861.23
"NZL","PCM","E","Final",1996,"Supply","Transformation processes","Manufacture [of Other sources]","Other sources","TJ",1861.23
"NZL","PCM","E","Final",1996,"Supply","Transformation processes","Manufacture [of Other sources]","Other sources [from Resources]","TJ",-1861.23
"NZL","PCM","E","Final",1997,"Supply","Total primary energy supply","Resources [of Other sources]","Other sources [from Resources]","TJ",1851.63
"NZL","PCM","E","Final",1997,"Supply","Transformation processes","Main activity producer CHP plants","Other sources","TJ",-1851.63
"NZL","PCM","E","Final",1997,"Supply","Transformation processes","Manufacture [of Other sources]","Other sources","TJ",1851.63
"NZL","PCM","E","Final",1997,"Supply","Transformation processes","Manufacture [of Other sources]","Other sources [from Resources]","TJ",-1851.63
"NZL","PCM","E","Final",1998,"Supply","Total primary energy supply","Resources [of Other sources]","Other sources [from Resources]","TJ",1851.63
"NZL","PCM","E","Final",1998,"Supply","Transformation processes","Main activity producer CHP plants","Other sources","TJ",-1851.63
"NZL","PCM","E","Final",1998,"Supply","Transformation processes","Manufacture [of Other sources]","Other sources","TJ",1851.63
"NZL","PCM","E","Final",1998,"Supply","Transformation processes","Manufacture [of Other sources]","Other sources [from Resources]","TJ",-1851.63
"NZL","PCM","E","Final",1999,"Supply","Total primary energy supply","Resources [of Other sources]","Other sources [from Resources]","TJ",1851.63
"NZL","PCM","E","Final",1999,"Supply","Transformation processes","Main activity producer CHP plants","Other sources","TJ",-1851.63
"NZL","PCM","E","Final",1999,"Supply","Transformation processes","Manufacture [of Other sources]","Other sources","TJ",1851.63
"NZL","PCM","E","Final",1999,"Supply","Transformation processes","Manufacture [of Other sources]","Other sources [from Resources]","TJ",-1851.63
"NZL","PCM","E","Final",2000,"Supply","Total primary energy supply","Resources [of Other sources]","Other sources [from Resources]","TJ",1851.63
"NZL","PCM","E","Final",2000,"Supply","Transformation processes","Main activity producer CHP plants","Other sources","TJ",-1851.63
"NZL","PCM","E","Final",2000,"Supply","Transformation processes","Manufacture [of Other sources]","Other sources","TJ",1851.63
"NZL","PCM","E","Final",2000,"Supply","Transformation processes","Manufacture [of Other sources]","Other sources [from Resources]","TJ",-1851.63
"NZL","PCM","E","Final",2001,"Supply","Total primary energy supply","Resources [of Other sources]","Other sources [from Resources]","TJ",1394.85
"NZL","PCM","E","Final",2001,"Supply","Transformation processes","Main activity producer CHP plants","Other sources","TJ",-1394.85
"NZL","PCM","E","Final",2001,"Supply","Transformation processes","Manufacture [of Other sources]","Other sources","TJ",1394.85
"NZL","PCM","E","Final",2001,"Supply","Transformation processes","Manufacture [of Other sources]","Other sources [from Resources]","TJ",-1394.85
"NZL","PCM","E","Final",2002,"Supply","Total primary energy supply","Resources [of Other sources]","Other sources [from Resources]","TJ",2750.48
"NZL","PCM","E","Final",2002,"Supply","Transformation processes","Main activity producer CHP plants","Other sources","TJ",-2750.48
"NZL","PCM","E","Final",2002,"Supply","Transformation processes","Manufacture [of Other sources]","Other sources","TJ",2750.48
"NZL","PCM","E","Final",2002,"Supply","Transformation processes","Manufacture [of Other sources]","Other sources [from Resources]","TJ",-2750.48
"NZL","PCM","E","Final",2003,"Supply","Total primary energy supply","Resources [of Other sources]","Other sources [from Resources]","TJ",2494.06
"NZL","PCM","E","Final",2003,"Supply","Transformation processes","Main activity producer CHP plants","Other sources","TJ",-2494.06
"NZL","PCM","E","Final",2003,"Supply","Transformation processes","Manufacture [of Other sources]","Other sources","TJ",2494.06
"NZL","PCM","E","Final",2003,"Supply","Transformation processes","Manufacture [of Other sources]","Other sources [from Resources]","TJ",-2494.06
"NZL","PCM","E","Final",2004,"Supply","Total primary energy supply","Resources [of Other sources]","Other sources [from Resources]","TJ",2449.69
"NZL","PCM","E","Final",2004,"Supply","Transformation processes","Main activity producer CHP plants","Other sources","TJ",-2449.69
"NZL","PCM","E","Final",2004,"Supply","Transformation processes","Manufacture [of Other sources]","Other sources","TJ",2449.69
"NZL","PCM","E","Final",2004,"Supply","Transformation processes","Manufacture [of Other sources]","Other sources [from Resources]","TJ",-2449.69
"NZL","PCM","E","Final",2005,"Supply","Total primary energy supply","Resources [of Other sources]","Other sources [from Resources]","TJ",2238.57
"NZL","PCM","E","Final",2005,"Supply","Transformation processes","Main activity producer CHP plants","Other sources","TJ",-2238.57
"NZL","PCM","E","Final",2005,"Supply","Transformation processes","Manufacture [of Other sources]","Other sources","TJ",2238.57
"NZL","PCM","E","Final",2005,"Supply","Transformation processes","Manufacture [of Other sources]","Other sources [from Resources]","TJ",-2238.57
"NZL","PCM","E","Final",2006,"Supply","Total primary energy supply","Resources [of Other sources]","Other sources [from Resources]","TJ",2105.17
"NZL","PCM","E","Final",2006,"Supply","Transformation processes","Main activity producer CHP plants","Other sources","TJ",-2105.17
"NZL","PCM","E","Final",2006,"Supply","Transformation processes","Manufacture [of Other sources]","Other sources","TJ",2105.17
"NZL","PCM","E","Final",2006,"Supply","Transformation processes","Manufacture [of Other sources]","Other sources [from Resources]","TJ",-2105.17
"NZL","PCM","E","Final",2007,"Supply","Total primary energy supply","Resources [of Other sources]","Other sources [from Resources]","TJ",1562.8
"NZL","PCM","E","Final",2007,"Supply","Transformation processes","Main activity producer CHP plants","Other sources","TJ",-1562.8
"NZL","PCM","E","Final",2007,"Supply","Transformation processes","Manufacture [of Other sources]","Other sources","TJ",1562.8
"NZL","PCM","E","Final",2007,"Supply","Transformation processes","Manufacture [of Other sources]","Other sources [from Resources]","TJ",-1562.8
"NZL","PCM","E","Final",2008,"Supply","Total primary energy supply","Resources [of Other sources]","Other sources [from Resources]","TJ",1656.62
"NZL","PCM","E","Final",2008,"Supply","Transformation processes","Main activity producer CHP plants","Other sources","TJ",-1656.62
"NZL","PCM","E","Final",2008,"Supply","Transformation processes","Manufacture [of Other sources]","Other sources","TJ",1656.62
"NZL","PCM","E","Final",2008,"Supply","Transformation processes","Manufacture [of Other sources]","Other sources [from Resources]","TJ",-1656.62
"NZL","PCM","E","Final",2009,"Supply","Total primary energy supply","Resources [of Other sources]","Other sources [from Resources]","TJ",1572.8
"NZL","PCM","E","Final",2009,"Supply","Transformation processes","Main activity producer CHP plants","Other sources","TJ",-1572.8
"NZL","PCM","E","Final",2009,"Supply","Transformation processes","Manufacture [of Other sources]","Other sources","TJ",1572.8
"NZL","PCM","E","Final",2009,"Supply","Transformation processes","Manufacture [of Other sources]","Other sources [from Resources]","TJ",-1572.8
"NZL","PCM","E","Final",2010,"Supply","Total primary energy supply","Resources [of Other sources]","Other sources [from Resources]","TJ",1687.91
"NZL","PCM","E","Final",2010,"Supply","Transformation processes","Main activity producer CHP plants","Other sources","TJ",-1687.91
"NZL","PCM","E","Final",2010,"Supply","Transformation processes","Manufacture [of Other sources]","Other sources","TJ",1687.91
"NZL","PCM","E","Final",2010,"Supply","Transformation processes","Manufacture [of Other sources]","Other sources [from Resources]","TJ",-1687.91
"NZL","PCM","E","Final",2011,"Supply","Total primary energy supply","Resources [of Other sources]","Other sources [from Resources]","TJ",1366.58
"NZL","PCM","E","Final",2011,"Supply","Transformation processes","Main activity producer CHP plants","Other sources","TJ",-1366.58
"NZL","PCM","E","Final",2011,"Supply","Transformation processes","Manufacture [of Other sources]","Other sources","TJ",1366.58
"NZL","PCM","E","Final",2011,"Supply","Transformation processes","Manufacture [of Other sources]","Other sources [from Resources]","TJ",-1366.58
"NZL","PCM","E","Final",2012,"Supply","Total primary energy supply","Resources [of Other sources]","Other sources [from Resources]","TJ",1043.58
"NZL","PCM","E","Final",2012,"Supply","Transformation processes","Main activity producer CHP plants","Other sources","TJ",-1043.58
"NZL","PCM","E","Final",2012,"Supply","Transformation processes","Manufacture [of Other sources]","Other sources","TJ",1043.58
"NZL","PCM","E","Final",2012,"Supply","Transformation processes","Manufacture [of Other sources]","Other sources [from Resources]","TJ",-1043.58
"NZL","PCM","E","Final",2013,"Supply","Total primary energy supply","Resources [of Other sources]","Other sources [from Resources]","TJ",1306.68
"NZL","PCM","E","Final",2013,"Supply","Transformation processes","Main activity producer CHP plants","Other sources","TJ",-1306.68
"NZL","PCM","E","Final",2013,"Supply","Transformation processes","Manufacture [of Other sources]","Other sources","TJ",1306.68
"NZL","PCM","E","Final",2013,"Supply","Transformation processes","Manufacture [of Other sources]","Other sources [from Resources]","TJ",-1306.68
"NZL","PCM","E","Final",2014,"Supply","Total primary energy supply","Resources [of Other sources]","Other sources [from Resources]","TJ",1399.5
"NZL","PCM","E","Final",2014,"Supply","Transformation processes","Main activity producer CHP plants","Other sources","TJ",-1399.5
"NZL","PCM","E","Final",2014,"Supply","Transformation processes","Manufacture [of Other sources]","Other sources","TJ",1399.5
"NZL","PCM","E","Final",2014,"Supply","Transformation processes","Manufacture [of Other sources]","Other sources [from Resources]","TJ",-1399.5
"NZL","PCM","E","Final",2015,"Supply","Total primary energy supply","Resources [of Other sources]","Other sources [from Resources]","TJ",1447.41
"NZL","PCM","E","Final",2015,"Supply","Transformation processes","Main activity producer CHP plants","Other sources","TJ",-1447.41
"NZL","PCM","E","Final",2015,"Supply","Transformation processes","Manufacture [of Other sources]","Other sources","TJ",1447.41
"NZL","PCM","E","Final",2015,"Supply","Transformation processes","Manufacture [of Other sources]","Other sources [from Resources]","TJ",-1447.41
"NZL","PCM","E","Final",2016,"Supply","Total primary energy supply","Resources [of Other sources]","Other sources [from Resources]","TJ",1505.36
"NZL","PCM","E","Final",2016,"Supply","Transformation processes","Main activity producer CHP plants","Other sources","TJ",-1505.36
"NZL","PCM","E","Final",2016,"Supply","Transformation processes","Manufacture [of Other sources]","Other sources","TJ",1505.36
"NZL","PCM","E","Final",2016,"Supply","Transformation processes","Manufacture [of Other sources]","Other sources [from Resources]","TJ",-1505.36
"NZL","PCM","E","Final",2017,"Supply","Total primary energy supply","Resources [of Other sources]","Other sources [from Resources]","TJ",1372.34
"NZL","PCM","E","Final",2017,"Supply","Transformation processes","Main activity producer CHP plants","Other sources","TJ",-1372.34
"NZL","PCM","E","Final",2017,"Supply","Transformation processes","Manufacture [of Other sources]","Other sources","TJ",1372.34
"NZL","PCM","E","Final",2017,"Supply","Transformation processes","Manufacture [of Other sources]","Other sources [from Resources]","TJ",-1372.34
"NZL","PCM","E","Final",2018,"Supply","Total primary energy supply","Resources [of Other sources]","Other sources [from Resources]","TJ",1457.23
"NZL","PCM","E","Final",2018,"Supply","Transformation processes","Main activity producer CHP plants","Other sources","TJ",-1457.23
"NZL","PCM","E","Final",2018,"Supply","Transformation processes","Manufacture [of Other sources]","Other sources","TJ",1457.23
"NZL","PCM","E","Final",2018,"Supply","Transformation processes","Manufacture [of Other sources]","Other sources [from Resources]","TJ",-1457.23
"NZL","PCM","E","Final",2019,"Supply","Total primary energy supply","Resources [of Other sources]","Other sources [from Resources]","TJ",1342.01
"NZL","PCM","E","Final",2019,"Supply","Transformation processes","Main activity producer CHP plants","Other sources","TJ",-1342.01
"NZL","PCM","E","Final",2019,"Supply","Transformation processes","Manufacture [of Other sources]","Other sources","TJ",1342.01
"NZL","PCM","E","Final",2019,"Supply","Transformation processes","Manufacture [of Other sources]","Other sources [from Resources]","TJ",-1342.01
"NZL","PCM","E","Final",2020,"Supply","Total primary energy supply","Resources [of Other sources]","Other sources [from Resources]","TJ",1168.9
"NZL","PCM","E","Final",2020,"Supply","Transformation processes","Main activity producer CHP plants","Other sources","TJ",-1168.9
"NZL","PCM","E","Final",2020,"Supply","Transformation processes","Manufacture [of Other sources]","Other sources","TJ",1168.9
"NZL","PCM","E","Final",2020,"Supply","Transformation processes","Manufacture [of Other sources]","Other sources [from Resources]","TJ",-1168.9
"SWE","PCM","E","Final",1997,"Supply","Total primary energy supply","Resources [of Other sources]","Other sources [from Resources]","TJ",4345
"SWE","PCM","E","Final",1997,"Supply","Transformation processes","Main activity producer CHP plants","Other sources","TJ",-2160
"SWE","PCM","E","Final",1997,"Supply","Transformation processes","Main activity producer heat plants","Other sources","TJ",-2185
"SWE","PCM","E","Final",1997,"Supply","Transformation processes","Manufacture [of Other sources]","Other sources","TJ",4345
"SWE","PCM","E","Final",1997,"Supply","Transformation processes","Manufacture [of Other sources]","Other sources [from Resources]","TJ",-4345
"SWE","PCM","E","Final",1998,"Supply","Total primary energy supply","Resources [of Other sources]","Other sources [from Resources]","TJ",5191
"SWE","PCM","E","Final",1998,"Supply","Transformation processes","Main activity producer CHP plants","Other sources","TJ",-3042
"SWE","PCM","E","Final",1998,"Supply","Transformation processes","Main activity producer heat plants","Other sources","TJ",-2149
"SWE","PCM","E","Final",1998,"Supply","Transformation processes","Manufacture [of Other sources]","Other sources","TJ",5191
"SWE","PCM","E","Final",1998,"Supply","Transformation processes","Manufacture [of Other sources]","Other sources [from Resources]","TJ",-5191
"SWE","PCM","E","Final",1999,"Supply","Total primary energy supply","Resources [of Other sources]","Other sources [from Resources]","TJ",5209
"SWE","PCM","E","Final",1999,"Supply","Transformation processes","Main activity producer CHP plants","Other sources","TJ",-3258
"SWE","PCM","E","Final",1999,"Supply","Transformation processes","Main activity producer heat plants","Other sources","TJ",-1951
"SWE","PCM","E","Final",1999,"Supply","Transformation processes","Manufacture [of Other sources]","Other sources","TJ",5209
"SWE","PCM","E","Final",1999,"Supply","Transformation processes","Manufacture [of Other sources]","Other sources [from Resources]","TJ",-5209
"SWE","PCM","E","Final",2000,"Supply","Total primary energy supply","Resources [of Other sources]","Other sources [from Resources]","TJ",5883
"SWE","PCM","E","Final",2000,"Supply","Transformation processes","Main activity producer CHP plants","Other sources","TJ",-3485
"SWE","PCM","E","Final",2000,"Supply","Transformation processes","Main activity producer heat plants","Other sources","TJ",-2398
"SWE","PCM","E","Final",2000,"Supply","Transformation processes","Manufacture [of Other sources]","Other sources","TJ",5883
"SWE","PCM","E","Final",2000,"Supply","Transformation processes","Manufacture [of Other sources]","Other sources [from Resources]","TJ",-5883
"SWE","PCM","E","Final",2001,"Supply","Total primary energy supply","Resources [of Other sources]","Other sources [from Resources]","TJ",8082
"SWE","PCM","E","Final",2001,"Supply","Transformation processes","Main activity producer CHP plants","Other sources","TJ",-5371
"SWE","PCM","E","Final",2001,"Supply","Transformation processes","Main activity producer heat plants","Other sources","TJ",-2711
"SWE","PCM","E","Final",2001,"Supply","Transformation processes","Manufacture [of Other sources]","Other sources","TJ",8082
"SWE","PCM","E","Final",2001,"Supply","Transformation processes","Manufacture [of Other sources]","Other sources [from Resources]","TJ",-8082
"SWE","PCM","E","Final",2002,"Supply","Total primary energy supply","Resources [of Other sources]","Other sources [from Resources]","TJ",9158
"SWE","PCM","E","Final",2002,"Supply","Transformation processes","Main activity producer CHP plants","Other sources","TJ",-6800
"SWE","PCM","E","Final",2002,"Supply","Transformation processes","Main activity producer heat plants","Other sources","TJ",-2358
"SWE","PCM","E","Final",2002,"Supply","Transformation processes","Manufacture [of Other sources]","Other sources","TJ",9158
"SWE","PCM","E","Final",2002,"Supply","Transformation processes","Manufacture [of Other sources]","Other sources [from Resources]","TJ",-9158
"SWE","PCM","E","Final",2003,"Supply","Total primary energy supply","Resources [of Other sources]","Other sources [from Resources]","TJ",9889
"SWE","PCM","E","Final",2003,"Supply","Transformation processes","Main activity producer CHP plants","Other sources","TJ",-7362
"SWE","PCM","E","Final",2003,"Supply","Transformation processes","Main activity producer heat plants","Other sources","TJ",-2527
"SWE","PCM","E","Final",2003,"Supply","Transformation processes","Manufacture [of Other sources]","Other sources","TJ",9889
"SWE","PCM","E","Final",2003,"Supply","Transformation processes","Manufacture [of Other sources]","Other sources [from Resources]","TJ",-9889
"SWE","PCM","E","Final",2004,"Supply","Total primary energy supply","Resources [of Other sources]","Other sources [from Resources]","TJ",9709
"SWE","PCM","E","Final",2004,"Supply","Transformation processes","Main activity producer CHP plants","Other sources","TJ",-6595
"SWE","PCM","E","Final",2004,"Supply","Transformation processes","Main activity producer heat plants","Other sources","TJ",-3114
"SWE","PCM","E","Final",2004,"Supply","Transformation processes","Manufacture [of Other sources]","Other sources","TJ",9709
"SWE","PCM","E","Final",2004,"Supply","Transformation processes","Manufacture [of Other sources]","Other sources [from Resources]","TJ",-9709
"SWE","PCM","E","Final",2005,"Supply","Total primary energy supply","Resources [of Other sources]","Other sources [from Resources]","TJ",10436
"SWE","PCM","E","Final",2005,"Supply","Transformation processes","Main activity producer CHP plants","Other sources","TJ",-7574
"SWE","PCM","E","Final",2005,"Supply","Transformation processes","Main activity producer heat plants","Other sources","TJ",-2862
"SWE","PCM","E","Final",2005,"Supply","Transformation processes","Manufacture [of Other sources]","Other sources","TJ",10436
"SWE","PCM","E","Final",2005,"Supply","Transformation processes","Manufacture [of Other sources]","Other sources [from Resources]","TJ",-10436
"SWE","PCM","E","Final",2006,"Supply","Total primary energy supply","Resources [of Other sources]","Other sources [from Resources]","TJ",10764
"SWE","PCM","E","Final",2006,"Supply","Transformation processes","Main activity producer CHP plants","Other sources","TJ",-8046
"SWE","PCM","E","Final",2006,"Supply","Transformation processes","Main activity producer heat plants","Other sources","TJ",-2718
"SWE","PCM","E","Final",2006,"Supply","Transformation processes","Manufacture [of Other sources]","Other sources","TJ",10764
"SWE","PCM","E","Final",2006,"Supply","Transformation processes","Manufacture [of Other sources]","Other sources [from Resources]","TJ",-10764
"SWE","PCM","E","Final",2007,"Supply","Total primary energy supply","Resources [of Other sources]","Other sources [from Resources]","TJ",11200
"SWE","PCM","E","Final",2007,"Supply","Transformation processes","Main activity producer CHP plants","Other sources","TJ",-8518
"SWE","PCM","E","Final",2007,"Supply","Transformation processes","Main activity producer heat plants","Other sources","TJ",-2682
"SWE","PCM","E","Final",2007,"Supply","Transformation processes","Manufacture [of Other sources]","Other sources","TJ",11200
"SWE","PCM","E","Final",2007,"Supply","Transformation processes","Manufacture [of Other sources]","Other sources [from Resources]","TJ",-11200
"SWE","PCM","E","Final",2008,"Supply","Total primary energy supply","Resources [of Other sources]","Other sources [from Resources]","TJ",12178
"SWE","PCM","E","Final",2008,"Supply","Transformation processes","Main activity producer CHP plants","Other sources","TJ",-9158
"SWE","PCM","E","Final",2008,"Supply","Transformation processes","Main activity producer heat plants","Other sources","TJ",-3020
"SWE","PCM","E","Final",2008,"Supply","Transformation processes","Manufacture [of Other sources]","Other sources","TJ",12178
"SWE","PCM","E","Final",2008,"Supply","Transformation processes","Manufacture [of Other sources]","Other sources [from Resources]","TJ",-12178
"SWE","PCM","E","Final",2009,"Supply","Total primary energy supply","Resources [of Other sources]","Other sources [from Resources]","TJ",13557
"SWE","PCM","E","Final",2009,"Supply","Transformation processes","Main activity producer CHP plants","Other sources","TJ",-10303
"SWE","PCM","E","Final",2009,"Supply","Transformation processes","Main activity producer heat plants","Other sources","TJ",-3254
"SWE","PCM","E","Final",2009,"Supply","Transformation processes","Manufacture [of Other sources]","Other sources","TJ",13557
"SWE","PCM","E","Final",2009,"Supply","Transformation processes","Manufacture [of Other sources]","Other sources [from Resources]","TJ",-13557
"SWE","PCM","E","Final",2010,"Supply","Total primary energy supply","Resources [of Other sources]","Other sources [from Resources]","TJ",16340
"SWE","PCM","E","Final",2010,"Supply","Transformation processes","Main activity producer CHP plants","Other sources","TJ",-13093
"SWE","PCM","E","Final",2010,"Supply","Transformation processes","Main activity producer heat plants","Other sources","TJ",-3247
"SWE","PCM","E","Final",2010,"Supply","Transformation processes","Manufacture [of Other sources]","Other sources","TJ",16340
"SWE","PCM","E","Final",2010,"Supply","Transformation processes","Manufacture [of Other sources]","Other sources [from Resources]","TJ",-16340
"SWE","PCM","E","Final",2011,"Supply","Total primary energy supply","Resources [of Other sources]","Other sources [from Resources]","TJ",15704
"SWE","PCM","E","Final",2011,"Supply","Transformation processes","Main activity producer CHP plants","Other sources","TJ",-12028
"SWE","PCM","E","Final",2011,"Supply","Transformation processes","Main activity producer heat plants","Other sources","TJ",-3676
"SWE","PCM","E","Final",2011,"Supply","Transformation processes","Manufacture [of Other sources]","Other sources","TJ",15704
"SWE","PCM","E","Final",2011,"Supply","Transformation processes","Manufacture [of Other sources]","Other sources [from Resources]","TJ",-15704
"SWE","PCM","E","Final",2012,"Supply","Total primary energy supply","Resources [of Other sources]","Other sources [from Resources]","TJ",18850
"SWE","PCM","E","Final",2012,"Supply","Transformation processes","Main activity producer CHP plants","Other sources","TJ",-14562
"SWE","PCM","E","Final",2012,"Supply","Transformation processes","Main activity producer heat plants","Other sources","TJ",-4288
"SWE","PCM","E","Final",2012,"Supply","Transformation processes","Manufacture [of Other sources]","Other sources","TJ",18850
"SWE","PCM","E","Final",2012,"Supply","Transformation processes","Manufacture [of Other sources]","Other sources [from Resources]","TJ",-18850
"SWE","PCM","E","Final",2013,"Supply","Total primary energy supply","Resources [of Other sources]","Other sources [from Resources]","TJ",18601
"SWE","PCM","E","Final",2013,"Supply","Transformation processes","Main activity producer CHP plants","Other sources","TJ",-15512
"SWE","PCM","E","Final",2013,"Supply","Transformation processes","Main activity producer heat plants","Other sources","TJ",-3089
"SWE","PCM","E","Final",2013,"Supply","Transformation processes","Manufacture [of Other sources]","Other sources","TJ",18601
"SWE","PCM","E","Final",2013,"Supply","Transformation processes","Manufacture [of Other sources]","Other sources [from Resources]","TJ",-18601
"SWE","PCM","E","Final",2014,"Supply","Total primary energy supply","Resources [of Other sources]","Other sources [from Resources]","TJ",18468
"SWE","PCM","E","Final",2014,"Supply","Transformation processes","Main activity producer CHP plants","Other sources","TJ",-15545
"SWE","PCM","E","Final",2014,"Supply","Transformation processes","Main activity producer heat plants","Other sources","TJ",-2923
"SWE","PCM","E","Final",2014,"Supply","Transformation processes","Manufacture [of Other sources]","Other sources","TJ",18468
"SWE","PCM","E","Final",2014,"Supply","Transformation processes","Manufacture [of Other sources]","Other sources [from Resources]","TJ",-18468
"SWE","PCM","E","Final",2015,"Supply","Total primary energy supply","Resources [of Other sources]","Other sources [from Resources]","TJ",20013
"SWE","PCM","E","Final",2015,"Supply","Transformation processes","Main activity producer CHP plants","Other sources","TJ",-16841
"SWE","PCM","E","Final",2015,"Supply","Transformation processes","Main activity producer heat plants","Other sources","TJ",-3172
"SWE","PCM","E","Final",2015,"Supply","Transformation processes","Manufacture [of Other sources]","Other sources","TJ",20013
"SWE","PCM","E","Final",2015,"Supply","Transformation processes","Manufacture [of Other sources]","Other sources [from Resources]","TJ",-20013
"SWE","PCM","E","Final",2016,"Supply","Total primary energy supply","Resources [of Other sources]","Other sources [from Resources]","TJ",20459
"SWE","PCM","E","Final",2016,"Supply","Transformation processes","Main activity producer CHP plants","Other sources","TJ",-17305
"SWE","PCM","E","Final",2016,"Supply","Transformation processes","Main activity producer heat plants","Other sources","TJ",-3154
"SWE","PCM","E","Final",2016,"Supply","Transformation processes","Manufacture [of Other sources]","Other sources","TJ",20459
"SWE","PCM","E","Final",2016,"Supply","Transformation processes","Manufacture [of Other sources]","Other sources [from Resources]","TJ",-20459
"SWE","PCM","E","Final",2017,"Supply","Total primary energy supply","Resources [of Other sources]","Other sources [from Resources]","TJ",21996
"SWE","PCM","E","Final",2017,"Supply","Transformation processes","Main activity producer CHP plants","Other sources","TJ",-19008
"SWE","PCM","E","Final",2017,"Supply","Transformation processes","Main activity producer heat plants","Other sources","TJ",-2988
"SWE","PCM","E","Final",2017,"Supply","Transformation processes","Manufacture [of Other sources]","Other sources","TJ",21996
"SWE","PCM","E","Final",2017,"Supply","Transformation processes","Manufacture [of Other sources]","Other sources [from Resources]","TJ",-21996
"SWE","PCM","E","Final",2018,"Supply","Total primary energy supply","Resources [of Other sources]","Other sources [from Resources]","TJ",20707
"SWE","PCM","E","Final",2018,"Supply","Transformation processes","Main activity producer CHP plants","Other sources","TJ",-17820
"SWE","PCM","E","Final",2018,"Supply","Transformation processes","Main activity producer heat plants","Other sources","TJ",-2887
"SWE","PCM","E","Final",2018,"Supply","Transformation processes","Manufacture [of Other sources]","Other sources","TJ",20707
"SWE","PCM","E","Final",2018,"Supply","Transformation processes","Manufacture [of Other sources]","Other sources [from Resources]","TJ",-20707
"SWE","PCM","E","Final",2019,"Supply","Total primary energy supply","Resources [of Other sources]","Other sources [from Resources]","TJ",21301
"SWE","PCM","E","Final",2019,"Supply","Transformation processes","Main activity producer CHP plants","Other sources","TJ",-18137
"SWE","PCM","E","Final",2019,"Supply","Transformation processes","Main activity producer heat plants","Other sources","TJ",-3164
"SWE","PCM","E","Final",2019,"Supply","Transformation processes","Manufacture [of Other sources]","Other sources","TJ",21301
"SWE","PCM","E","Final",2019,"Supply","Transformation processes","Manufacture [of Other sources]","Other sources [from Resources]","TJ",-21301
"SWE","PCM","E","Final",2020,"Supply","Total primary energy supply","Resources [of Other sources]","Other sources [from Resources]","TJ",20354
"SWE","PCM","E","Final",2020,"Supply","Transformation processes","Main activity producer CHP plants","Other sources","TJ",-17262
"SWE","PCM","E","Final",2020,"Supply","Transformation processes","Main activity producer heat plants","Other sources","TJ",-3092
"SWE","PCM","E","Final",2020,"Supply","Transformation processes","Manufacture [of Other sources]","Other sources","TJ",20354
"SWE","PCM","E","Final",2020,"Supply","Transformation processes","Manufacture [of Other sources]","Other sources [from Resources]","TJ",-20354
"TUR","PCM","E","Final",2000,"Supply","Total primary energy supply","Resources [of Other sources]","Other sources [from Resources]","TJ",778.6
"TUR","PCM","E","Final",2000,"Supply","Transformation processes","Main activity producer electricity plants","Other sources","TJ",-165.6
"TUR","PCM","E","Final",2000,"Supply","Transformation processes","Main activity producer heat plants","Other sources","TJ",-613
"TUR","PCM","E","Final",2000,"Supply","Transformation processes","Manufacture [of Other sources]","Other sources","TJ",778.6
"TUR","PCM","E","Final",2000,"Supply","Transformation processes","Manufacture [of Other sources]","Other sources [from Resources]","TJ",-778.6
"TUR","PCM","E","Final",2001,"Supply","Total primary energy supply","Resources [of Other sources]","Other sources [from Resources]","TJ",711.2
"TUR","PCM","E","Final",2001,"Supply","Transformation processes","Main activity producer electricity plants","Other sources","TJ",-151.2
"TUR","PCM","E","Final",2001,"Supply","Transformation processes","Main activity producer heat plants","Other sources","TJ",-560
"TUR","PCM","E","Final",2001,"Supply","Transformation processes","Manufacture [of Other sources]","Other sources","TJ",711.2
"TUR","PCM","E","Final",2001,"Supply","Transformation processes","Manufacture [of Other sources]","Other sources [from Resources]","TJ",-711.2
"TUR","PCM","E","Final",2002,"Supply","Total primary energy supply","Resources [of Other sources]","Other sources [from Resources]","TJ",674
"TUR","PCM","E","Final",2002,"Supply","Transformation processes","Main activity producer electricity plants","Other sources","TJ",-144
"TUR","PCM","E","Final",2002,"Supply","Transformation processes","Main activity producer heat plants","Other sources","TJ",-530
"TUR","PCM","E","Final",2002,"Supply","Transformation processes","Manufacture [of Other sources]","Other sources","TJ",674
"TUR","PCM","E","Final",2002,"Supply","Transformation processes","Manufacture [of Other sources]","Other sources [from Resources]","TJ",-674
"TUR","PCM","E","Final",2003,"Supply","Total primary energy supply","Resources [of Other sources]","Other sources [from Resources]","TJ",526.6
"TUR","PCM","E","Final",2003,"Supply","Transformation processes","Main activity producer electricity plants","Other sources","TJ",-111.6
"TUR","PCM","E","Final",2003,"Supply","Transformation processes","Main activity producer heat plants","Other sources","TJ",-415
"TUR","PCM","E","Final",2003,"Supply","Transformation processes","Manufacture [of Other sources]","Other sources","TJ",526.6
