"Country","Method","Energy.type","Last.stage","Year","Ledger.side","Flow.aggregation.point","Flow","Product","Unit","E.dot"
"USA","PCM","E","Final",1962,"Supply","Transformation processes","Manufacture [of Non-specified primary biofuels and waste]","Non-specified primary biofuels and waste [from Resources]","TJ",-1335263
"USA","PCM","E","Final",1963,"Consumption","Industry","Industry not elsewhere specified","Non-specified primary biofuels and waste","TJ",795949
"USA","PCM","E","Final",1963,"Consumption","Other","Final consumption not elsewhere specified","Non-specified primary biofuels and waste","TJ",562034
"USA","PCM","E","Final",1963,"Supply","Total primary energy supply","Resources [of Non-specified primary biofuels and waste]","Non-specified primary biofuels and waste [from Resources]","TJ",1359043
"USA","PCM","E","Final",1963,"Supply","Transformation processes","Main activity producer electricity plants","Non-specified primary biofuels and waste","TJ",-1060
"USA","PCM","E","Final",1963,"Supply","Transformation processes","Manufacture [of Non-specified primary biofuels and waste]","Non-specified primary biofuels and waste","TJ",1359043
"USA","PCM","E","Final",1963,"Supply","Transformation processes","Manufacture [of Non-specified primary biofuels and waste]","Non-specified primary biofuels and waste [from Resources]","TJ",-1359043
"USA","PCM","E","Final",1964,"Consumption","Industry","Industry not elsewhere specified","Non-specified primary biofuels and waste","TJ",849254
"USA","PCM","E","Final",1964,"Consumption","Other","Final consumption not elsewhere specified","Non-specified primary biofuels and waste","TJ",522372
"USA","PCM","E","Final",1964,"Supply","Total primary energy supply","Resources [of Non-specified primary biofuels and waste]","Non-specified primary biofuels and waste [from Resources]","TJ",1372650
"USA","PCM","E","Final",1964,"Supply","Transformation processes","Main activity producer electricity plants","Non-specified primary biofuels and waste","TJ",-1024
"USA","PCM","E","Final",1964,"Supply","Transformation processes","Manufacture [of Non-specified primary biofuels and waste]","Non-specified primary biofuels and waste","TJ",1372650
"USA","PCM","E","Final",1964,"Supply","Transformation processes","Manufacture [of Non-specified primary biofuels and waste]","Non-specified primary biofuels and waste [from Resources]","TJ",-1372650
"USA","PCM","E","Final",1965,"Consumption","Industry","Industry not elsewhere specified","Non-specified primary biofuels and waste","TJ",878233
"USA","PCM","E","Final",1965,"Consumption","Other","Final consumption not elsewhere specified","Non-specified primary biofuels and waste","TJ",490003
"USA","PCM","E","Final",1965,"Supply","Total primary energy supply","Resources [of Non-specified primary biofuels and waste]","Non-specified primary biofuels and waste [from Resources]","TJ",1369667
"USA","PCM","E","Final",1965,"Supply","Transformation processes","Main activity producer electricity plants","Non-specified primary biofuels and waste","TJ",-1431
"USA","PCM","E","Final",1965,"Supply","Transformation processes","Manufacture [of Non-specified primary biofuels and waste]","Non-specified primary biofuels and waste","TJ",1369667
"USA","PCM","E","Final",1965,"Supply","Transformation processes","Manufacture [of Non-specified primary biofuels and waste]","Non-specified primary biofuels and waste [from Resources]","TJ",-1369667
"USA","PCM","E","Final",1966,"Consumption","Industry","Industry not elsewhere specified","Non-specified primary biofuels and waste","TJ",926487
"USA","PCM","E","Final",1966,"Consumption","Other","Final consumption not elsewhere specified","Non-specified primary biofuels and waste","TJ",476219
"USA","PCM","E","Final",1966,"Supply","Total primary energy supply","Resources [of Non-specified primary biofuels and waste]","Non-specified primary biofuels and waste [from Resources]","TJ",1404523
"USA","PCM","E","Final",1966,"Supply","Transformation processes","Main activity producer electricity plants","Non-specified primary biofuels and waste","TJ",-1817
"USA","PCM","E","Final",1966,"Supply","Transformation processes","Manufacture [of Non-specified primary biofuels and waste]","Non-specified primary biofuels and waste","TJ",1404523
"USA","PCM","E","Final",1966,"Supply","Transformation processes","Manufacture [of Non-specified primary biofuels and waste]","Non-specified primary biofuels and waste [from Resources]","TJ",-1404523
"USA","PCM","E","Final",1967,"Consumption","Industry","Industry not elsewhere specified","Non-specified primary biofuels and waste","TJ",919029
"USA","PCM","E","Final",1967,"Consumption","Other","Final consumption not elsewhere specified","Non-specified primary biofuels and waste","TJ",454348
"USA","PCM","E","Final",1967,"Supply","Total primary energy supply","Resources [of Non-specified primary biofuels and waste]","Non-specified primary biofuels and waste [from Resources]","TJ",1374734
"USA","PCM","E","Final",1967,"Supply","Transformation processes","Main activity producer electricity plants","Non-specified primary biofuels and waste","TJ",-1357
"USA","PCM","E","Final",1967,"Supply","Transformation processes","Manufacture [of Non-specified primary biofuels and waste]","Non-specified primary biofuels and waste","TJ",1374734
"USA","PCM","E","Final",1967,"Supply","Transformation processes","Manufacture [of Non-specified primary biofuels and waste]","Non-specified primary biofuels and waste [from Resources]","TJ",-1374734
"USA","PCM","E","Final",1968,"Consumption","Industry","Industry not elsewhere specified","Non-specified primary biofuels and waste","TJ",1008698
"USA","PCM","E","Final",1968,"Consumption","Other","Final consumption not elsewhere specified","Non-specified primary biofuels and waste","TJ",445456
"USA","PCM","E","Final",1968,"Supply","Total primary energy supply","Resources [of Non-specified primary biofuels and waste]","Non-specified primary biofuels and waste [from Resources]","TJ",1455796
"USA","PCM","E","Final",1968,"Supply","Transformation processes","Main activity producer electricity plants","Non-specified primary biofuels and waste","TJ",-1642
"USA","PCM","E","Final",1968,"Supply","Transformation processes","Manufacture [of Non-specified primary biofuels and waste]","Non-specified primary biofuels and waste","TJ",1455796
"USA","PCM","E","Final",1968,"Supply","Transformation processes","Manufacture [of Non-specified primary biofuels and waste]","Non-specified primary biofuels and waste [from Resources]","TJ",-1455796
"USA","PCM","E","Final",1969,"Consumption","Industry","Industry not elsewhere specified","Non-specified primary biofuels and waste","TJ",1041861
"USA","PCM","E","Final",1969,"Consumption","Other","Final consumption not elsewhere specified","Non-specified primary biofuels and waste","TJ",434436
"USA","PCM","E","Final",1969,"Supply","Total primary energy supply","Resources [of Non-specified primary biofuels and waste]","Non-specified primary biofuels and waste [from Resources]","TJ",1477708
"USA","PCM","E","Final",1969,"Supply","Transformation processes","Main activity producer electricity plants","Non-specified primary biofuels and waste","TJ",-1411
"USA","PCM","E","Final",1969,"Supply","Transformation processes","Manufacture [of Non-specified primary biofuels and waste]","Non-specified primary biofuels and waste","TJ",1477708
"USA","PCM","E","Final",1969,"Supply","Transformation processes","Manufacture [of Non-specified primary biofuels and waste]","Non-specified primary biofuels and waste [from Resources]","TJ",-1477708
"USA","PCM","E","Final",1970,"Consumption","Industry","Industry not elsewhere specified","Non-specified primary biofuels and waste","TJ",1046666
"USA","PCM","E","Final",1970,"Consumption","Other","Final consumption not elsewhere specified","Non-specified primary biofuels and waste","TJ",419436
"USA","PCM","E","Final",1970,"Supply","Total primary energy supply","Resources [of Non-specified primary biofuels and waste]","Non-specified primary biofuels and waste [from Resources]","TJ",1468657
"USA","PCM","E","Final",1970,"Supply","Transformation processes","Main activity producer electricity plants","Non-specified primary biofuels and waste","TJ",-2555
"USA","PCM","E","Final",1970,"Supply","Transformation processes","Manufacture [of Non-specified primary biofuels and waste]","Non-specified primary biofuels and waste","TJ",1468657
"USA","PCM","E","Final",1970,"Supply","Transformation processes","Manufacture [of Non-specified primary biofuels and waste]","Non-specified primary biofuels and waste [from Resources]","TJ",-1468657
"USA","PCM","E","Final",1971,"Consumption","Industry","Industry not elsewhere specified","Non-specified primary biofuels and waste","TJ",1068328
"USA","PCM","E","Final",1971,"Consumption","Other","Final consumption not elsewhere specified","Non-specified primary biofuels and waste","TJ",399662
"USA","PCM","E","Final",1971,"Supply","Total primary energy supply","Resources [of Non-specified primary biofuels and waste]","Non-specified primary biofuels and waste [from Resources]","TJ",1470574
"USA","PCM","E","Final",1971,"Supply","Transformation processes","Main activity producer electricity plants","Non-specified primary biofuels and waste","TJ",-2584
"USA","PCM","E","Final",1971,"Supply","Transformation processes","Manufacture [of Non-specified primary biofuels and waste]","Non-specified primary biofuels and waste","TJ",1470574
"USA","PCM","E","Final",1971,"Supply","Transformation processes","Manufacture [of Non-specified primary biofuels and waste]","Non-specified primary biofuels and waste [from Resources]","TJ",-1470574
"USA","PCM","E","Final",1972,"Consumption","Industry","Industry not elsewhere specified","Non-specified primary biofuels and waste","TJ",1142976
"USA","PCM","E","Final",1972,"Consumption","Other","Final consumption not elsewhere specified","Non-specified primary biofuels and waste","TJ",397505
"USA","PCM","E","Final",1972,"Supply","Total primary energy supply","Resources [of Non-specified primary biofuels and waste]","Non-specified primary biofuels and waste [from Resources]","TJ",1543315
"USA","PCM","E","Final",1972,"Supply","Transformation processes","Main activity producer electricity plants","Non-specified primary biofuels and waste","TJ",-2834
"USA","PCM","E","Final",1972,"Supply","Transformation processes","Manufacture [of Non-specified primary biofuels and waste]","Non-specified primary biofuels and waste","TJ",1543315
"USA","PCM","E","Final",1972,"Supply","Transformation processes","Manufacture [of Non-specified primary biofuels and waste]","Non-specified primary biofuels and waste [from Resources]","TJ",-1543315
"USA","PCM","E","Final",1973,"Consumption","Industry","Industry not elsewhere specified","Non-specified primary biofuels and waste","TJ",1196586
"USA","PCM","E","Final",1973,"Consumption","Other","Final consumption not elsewhere specified","Non-specified primary biofuels and waste","TJ",370631
"USA","PCM","E","Final",1973,"Supply","Total primary energy supply","Resources [of Non-specified primary biofuels and waste]","Non-specified primary biofuels and waste [from Resources]","TJ",1570193
"USA","PCM","E","Final",1973,"Supply","Transformation processes","Main activity producer electricity plants","Non-specified primary biofuels and waste","TJ",-2976
"USA","PCM","E","Final",1973,"Supply","Transformation processes","Manufacture [of Non-specified primary biofuels and waste]","Non-specified primary biofuels and waste","TJ",1570193
"USA","PCM","E","Final",1973,"Supply","Transformation processes","Manufacture [of Non-specified primary biofuels and waste]","Non-specified primary biofuels and waste [from Resources]","TJ",-1570193
"USA","PCM","E","Final",1974,"Consumption","Industry","Industry not elsewhere specified","Non-specified primary biofuels and waste","TJ",1190649
"USA","PCM","E","Final",1974,"Consumption","Other","Final consumption not elsewhere specified","Non-specified primary biofuels and waste","TJ",388264
"USA","PCM","E","Final",1974,"Supply","Total primary energy supply","Resources [of Non-specified primary biofuels and waste]","Non-specified primary biofuels and waste [from Resources]","TJ",1581554
"USA","PCM","E","Final",1974,"Supply","Transformation processes","Main activity producer electricity plants","Non-specified primary biofuels and waste","TJ",-2641
"USA","PCM","E","Final",1974,"Supply","Transformation processes","Manufacture [of Non-specified primary biofuels and waste]","Non-specified primary biofuels and waste","TJ",1581554
"USA","PCM","E","Final",1974,"Supply","Transformation processes","Manufacture [of Non-specified primary biofuels and waste]","Non-specified primary biofuels and waste [from Resources]","TJ",-1581554
"USA","PCM","E","Final",1975,"Consumption","Industry","Industry not elsewhere specified","Non-specified primary biofuels and waste","TJ",1092235
"USA","PCM","E","Final",1975,"Consumption","Other","Final consumption not elsewhere specified","Non-specified primary biofuels and waste","TJ",445284
"USA","PCM","E","Final",1975,"Supply","Total primary energy supply","Resources [of Non-specified primary biofuels and waste]","Non-specified primary biofuels and waste [from Resources]","TJ",1539536
"USA","PCM","E","Final",1975,"Supply","Transformation processes","Main activity producer electricity plants","Non-specified primary biofuels and waste","TJ",-2017
"USA","PCM","E","Final",1975,"Supply","Transformation processes","Manufacture [of Non-specified primary biofuels and waste]","Non-specified primary biofuels and waste","TJ",1539536
"USA","PCM","E","Final",1975,"Supply","Transformation processes","Manufacture [of Non-specified primary biofuels and waste]","Non-specified primary biofuels and waste [from Resources]","TJ",-1539536
"USA","PCM","E","Final",1976,"Consumption","Industry","Industry not elsewhere specified","Non-specified primary biofuels and waste","TJ",1253105
"USA","PCM","E","Final",1976,"Consumption","Other","Final consumption not elsewhere specified","Non-specified primary biofuels and waste","TJ",504104
"USA","PCM","E","Final",1976,"Supply","Total primary energy supply","Resources [of Non-specified primary biofuels and waste]","Non-specified primary biofuels and waste [from Resources]","TJ",1760029
"USA","PCM","E","Final",1976,"Supply","Transformation processes","Main activity producer electricity plants","Non-specified primary biofuels and waste","TJ",-2820
"USA","PCM","E","Final",1976,"Supply","Transformation processes","Manufacture [of Non-specified primary biofuels and waste]","Non-specified primary biofuels and waste","TJ",1760029
"USA","PCM","E","Final",1976,"Supply","Transformation processes","Manufacture [of Non-specified primary biofuels and waste]","Non-specified primary biofuels and waste [from Resources]","TJ",-1760029
"USA","PCM","E","Final",1977,"Consumption","Industry","Industry not elsewhere specified","Non-specified primary biofuels and waste","TJ",1316148
"USA","PCM","E","Final",1977,"Consumption","Other","Final consumption not elsewhere specified","Non-specified primary biofuels and waste","TJ",567104
"USA","PCM","E","Final",1977,"Supply","Total primary energy supply","Resources [of Non-specified primary biofuels and waste]","Non-specified primary biofuels and waste [from Resources]","TJ",1888320
"USA","PCM","E","Final",1977,"Supply","Transformation processes","Main activity producer electricity plants","Non-specified primary biofuels and waste","TJ",-5068
"USA","PCM","E","Final",1977,"Supply","Transformation processes","Manufacture [of Non-specified primary biofuels and waste]","Non-specified primary biofuels and waste","TJ",1888320
"USA","PCM","E","Final",1977,"Supply","Transformation processes","Manufacture [of Non-specified primary biofuels and waste]","Non-specified primary biofuels and waste [from Resources]","TJ",-1888320
"USA","PCM","E","Final",1978,"Consumption","Industry","Industry not elsewhere specified","Non-specified primary biofuels and waste","TJ",1438572
"USA","PCM","E","Final",1978,"Consumption","Other","Final consumption not elsewhere specified","Non-specified primary biofuels and waste","TJ",650944
"USA","PCM","E","Final",1978,"Supply","Total primary energy supply","Resources [of Non-specified primary biofuels and waste]","Non-specified primary biofuels and waste [from Resources]","TJ",2093074
"USA","PCM","E","Final",1978,"Supply","Transformation processes","Main activity producer electricity plants","Non-specified primary biofuels and waste","TJ",-3558
"USA","PCM","E","Final",1978,"Supply","Transformation processes","Manufacture [of Non-specified primary biofuels and waste]","Non-specified primary biofuels and waste","TJ",2093074
"USA","PCM","E","Final",1978,"Supply","Transformation processes","Manufacture [of Non-specified primary biofuels and waste]","Non-specified primary biofuels and waste [from Resources]","TJ",-2093074
"USA","PCM","E","Final",1979,"Consumption","Industry","Industry not elsewhere specified","Non-specified primary biofuels and waste","TJ",1443133
"USA","PCM","E","Final",1979,"Consumption","Other","Final consumption not elsewhere specified","Non-specified primary biofuels and waste","TJ",762097
"USA","PCM","E","Final",1979,"Supply","Total primary energy supply","Resources [of Non-specified primary biofuels and waste]","Non-specified primary biofuels and waste [from Resources]","TJ",2210475
"USA","PCM","E","Final",1979,"Supply","Transformation processes","Main activity producer electricity plants","Non-specified primary biofuels and waste","TJ",-5245
"USA","PCM","E","Final",1979,"Supply","Transformation processes","Manufacture [of Non-specified primary biofuels and waste]","Non-specified primary biofuels and waste","TJ",2210475
"USA","PCM","E","Final",1979,"Supply","Transformation processes","Manufacture [of Non-specified primary biofuels and waste]","Non-specified primary biofuels and waste [from Resources]","TJ",-2210475
"USA","PCM","E","Final",1980,"Consumption","Industry","Industry not elsewhere specified","Non-specified primary biofuels and waste","TJ",1421242
"USA","PCM","E","Final",1980,"Consumption","Other","Final consumption not elsewhere specified","Non-specified primary biofuels and waste","TJ",855965
"USA","PCM","E","Final",1980,"Supply","Total primary energy supply","Resources [of Non-specified primary biofuels and waste]","Non-specified primary biofuels and waste [from Resources]","TJ",2281777
"USA","PCM","E","Final",1980,"Supply","Transformation processes","Main activity producer electricity plants","Non-specified primary biofuels and waste","TJ",-4570
"USA","PCM","E","Final",1980,"Supply","Transformation processes","Manufacture [of Non-specified primary biofuels and waste]","Non-specified primary biofuels and waste","TJ",2281777
"USA","PCM","E","Final",1980,"Supply","Transformation processes","Manufacture [of Non-specified primary biofuels and waste]","Non-specified primary biofuels and waste [from Resources]","TJ",-2281777
"USA","PCM","E","Final",1981,"Consumption","Industry","Industry not elsewhere specified","Non-specified primary biofuels and waste","TJ",1427587
"USA","PCM","E","Final",1981,"Consumption","Other","Final consumption not elsewhere specified","Non-specified primary biofuels and waste","TJ",868142
"USA","PCM","E","Final",1981,"Supply","Total primary energy supply","Resources [of Non-specified primary biofuels and waste]","Non-specified primary biofuels and waste [from Resources]","TJ",2299666
"USA","PCM","E","Final",1981,"Supply","Transformation processes","Main activity producer electricity plants","Non-specified primary biofuels and waste","TJ",-3937
"USA","PCM","E","Final",1981,"Supply","Transformation processes","Manufacture [of Non-specified primary biofuels and waste]","Non-specified primary biofuels and waste","TJ",2299666
"USA","PCM","E","Final",1981,"Supply","Transformation processes","Manufacture [of Non-specified primary biofuels and waste]","Non-specified primary biofuels and waste [from Resources]","TJ",-2299666
"USA","PCM","E","Final",1982,"Consumption","Industry","Industry not elsewhere specified","Non-specified primary biofuels and waste","TJ",1426006
"USA","PCM","E","Final",1982,"Consumption","Other","Final consumption not elsewhere specified","Non-specified primary biofuels and waste","TJ",904891
"USA","PCM","E","Final",1982,"Supply","Total primary energy supply","Resources [of Non-specified primary biofuels and waste]","Non-specified primary biofuels and waste [from Resources]","TJ",2332777
"USA","PCM","E","Final",1982,"Supply","Transformation processes","Main activity producer electricity plants","Non-specified primary biofuels and waste","TJ",-1880
"USA","PCM","E","Final",1982,"Supply","Transformation processes","Manufacture [of Non-specified primary biofuels and waste]","Non-specified primary biofuels and waste","TJ",2332777
"USA","PCM","E","Final",1982,"Supply","Transformation processes","Manufacture [of Non-specified primary biofuels and waste]","Non-specified primary biofuels and waste [from Resources]","TJ",-2332777
"USA","PCM","E","Final",1983,"Consumption","Industry","Industry not elsewhere specified","Non-specified primary biofuels and waste","TJ",1565224
"USA","PCM","E","Final",1983,"Consumption","Other","Final consumption not elsewhere specified","Non-specified primary biofuels and waste","TJ",910536
"USA","PCM","E","Final",1983,"Supply","Total primary energy supply","Resources [of Non-specified primary biofuels and waste]","Non-specified primary biofuels and waste [from Resources]","TJ",2478581
"USA","PCM","E","Final",1983,"Supply","Transformation processes","Main activity producer electricity plants","Non-specified primary biofuels and waste","TJ",-2821
"USA","PCM","E","Final",1983,"Supply","Transformation processes","Manufacture [of Non-specified primary biofuels and waste]","Non-specified primary biofuels and waste","TJ",2478581
"USA","PCM","E","Final",1983,"Supply","Transformation processes","Manufacture [of Non-specified primary biofuels and waste]","Non-specified primary biofuels and waste [from Resources]","TJ",-2478581
"USA","PCM","E","Final",1984,"Consumption","Industry","Industry not elsewhere specified","Non-specified primary biofuels and waste","TJ",1834428
"USA","PCM","E","Final",1984,"Consumption","Other","Final consumption not elsewhere specified","Non-specified primary biofuels and waste","TJ",936912
"USA","PCM","E","Final",1984,"Supply","Total primary energy supply","Resources [of Non-specified primary biofuels and waste]","Non-specified primary biofuels and waste [from Resources]","TJ",2775017
"USA","PCM","E","Final",1984,"Supply","Transformation processes","Main activity producer electricity plants","Non-specified primary biofuels and waste","TJ",-3677
"USA","PCM","E","Final",1984,"Supply","Transformation processes","Manufacture [of Non-specified primary biofuels and waste]","Non-specified primary biofuels and waste","TJ",2775017
"USA","PCM","E","Final",1984,"Supply","Transformation processes","Manufacture [of Non-specified primary biofuels and waste]","Non-specified primary biofuels and waste [from Resources]","TJ",-2775017
"USA","PCM","E","Final",1985,"Consumption","Industry","Industry not elsewhere specified","Non-specified primary biofuels and waste","TJ",1753727
"USA","PCM","E","Final",1985,"Consumption","Other","Final consumption not elsewhere specified","Non-specified primary biofuels and waste","TJ",957541
"USA","PCM","E","Final",1985,"Supply","Total primary energy supply","Resources [of Non-specified primary biofuels and waste]","Non-specified primary biofuels and waste [from Resources]","TJ",2726112
"USA","PCM","E","Final",1985,"Supply","Transformation processes","Main activity producer electricity plants","Non-specified primary biofuels and waste","TJ",-14844
"USA","PCM","E","Final",1985,"Supply","Transformation processes","Manufacture [of Non-specified primary biofuels and waste]","Non-specified primary biofuels and waste","TJ",2726112
"USA","PCM","E","Final",1985,"Supply","Transformation processes","Manufacture [of Non-specified primary biofuels and waste]","Non-specified primary biofuels and waste [from Resources]","TJ",-2726112
"USA","PCM","E","Final",1986,"Consumption","Industry","Industry not elsewhere specified","Non-specified primary biofuels and waste","TJ",1842682
"USA","PCM","E","Final",1986,"Consumption","Other","Final consumption not elsewhere specified","Non-specified primary biofuels and waste","TJ",929493
"USA","PCM","E","Final",1986,"Supply","Total primary energy supply","Resources [of Non-specified primary biofuels and waste]","Non-specified primary biofuels and waste [from Resources]","TJ",2785266
"USA","PCM","E","Final",1986,"Supply","Transformation processes","Main activity producer electricity plants","Non-specified primary biofuels and waste","TJ",-13091
"USA","PCM","E","Final",1986,"Supply","Transformation processes","Manufacture [of Non-specified primary biofuels and waste]","Non-specified primary biofuels and waste","TJ",2785266
"USA","PCM","E","Final",1986,"Supply","Transformation processes","Manufacture [of Non-specified primary biofuels and waste]","Non-specified primary biofuels and waste [from Resources]","TJ",-2785266
"USA","PCM","E","Final",1987,"Consumption","Industry","Industry not elsewhere specified","Non-specified primary biofuels and waste","TJ",2068862
"USA","PCM","E","Final",1987,"Consumption","Other","Final consumption not elsewhere specified","Non-specified primary biofuels and waste","TJ",978416
"USA","PCM","E","Final",1987,"Supply","Total primary energy supply","Resources [of Non-specified primary biofuels and waste]","Non-specified primary biofuels and waste [from Resources]","TJ",3063792
"USA","PCM","E","Final",1987,"Supply","Transformation processes","Main activity producer electricity plants","Non-specified primary biofuels and waste","TJ",-16514
"USA","PCM","E","Final",1987,"Supply","Transformation processes","Manufacture [of Non-specified primary biofuels and waste]","Non-specified primary biofuels and waste","TJ",3063792
"USA","PCM","E","Final",1987,"Supply","Transformation processes","Manufacture [of Non-specified primary biofuels and waste]","Non-specified primary biofuels and waste [from Resources]","TJ",-3063792
"USA","PCM","E","Final",1988,"Consumption","Industry","Industry not elsewhere specified","Non-specified primary biofuels and waste","TJ",2079784
"USA","PCM","E","Final",1988,"Consumption","Other","Final consumption not elsewhere specified","Non-specified primary biofuels and waste","TJ",933570
"USA","PCM","E","Final",1988,"Supply","Total primary energy supply","Resources [of Non-specified primary biofuels and waste]","Non-specified primary biofuels and waste [from Resources]","TJ",3032086
"USA","PCM","E","Final",1988,"Supply","Transformation processes","Main activity producer electricity plants","Non-specified primary biofuels and waste","TJ",-18732
"USA","PCM","E","Final",1988,"Supply","Transformation processes","Manufacture [of Non-specified primary biofuels and waste]","Non-specified primary biofuels and waste","TJ",3032086
"USA","PCM","E","Final",1988,"Supply","Transformation processes","Manufacture [of Non-specified primary biofuels and waste]","Non-specified primary biofuels and waste [from Resources]","TJ",-3032086
"USA","PCM","E","Final",1989,"Consumption","Industry","Industry not elsewhere specified","Non-specified primary biofuels and waste","TJ",444264
"USA","PCM","E","Final",1989,"Consumption","Other","Final consumption not elsewhere specified","Non-specified primary biofuels and waste","TJ",1095545
"USA","PCM","E","Final",1989,"Supply","Total primary energy supply","Resources [of Non-specified primary biofuels and waste]","Non-specified primary biofuels and waste [from Resources]","TJ",2888219
"USA","PCM","E","Final",1989,"Supply","Transformation processes","Main activity producer CHP plants","Non-specified primary biofuels and waste","TJ",-1321740
"USA","PCM","E","Final",1989,"Supply","Transformation processes","Main activity producer electricity plants","Non-specified primary biofuels and waste","TJ",-26670
"USA","PCM","E","Final",1989,"Supply","Transformation processes","Manufacture [of Non-specified primary biofuels and waste]","Non-specified primary biofuels and waste","TJ",2888219
"USA","PCM","E","Final",1989,"Supply","Transformation processes","Manufacture [of Non-specified primary biofuels and waste]","Non-specified primary biofuels and waste [from Resources]","TJ",-2888219
