"Country","Method","Energy.type","Last.stage","Year","Ledger.side","Flow.aggregation.point","Flow","Product","Unit","E.dot"
"AGO","PCM","E","Final",2004,"Supply","TFC compare","Transfers","Liquefied petroleum gases (LPG)","TJ",5628.7004
"AGO","PCM","E","Final",2004,"Supply","TFC compare","Transfers","Natural gas liquids","TJ",-4982.292
"AGO","PCM","E","Final",2005,"Supply","TFC compare","Transfers","Liquefied petroleum gases (LPG)","TJ",6243.599
"AGO","PCM","E","Final",2005,"Supply","TFC compare","Transfers","Natural gas liquids","TJ",-5526.576
"AGO","PCM","E","Final",2006,"Supply","TFC compare","Transfers","Liquefied petroleum gases (LPG)","TJ",29515.1983
"AGO","PCM","E","Final",2006,"Supply","TFC compare","Transfers","Natural gas liquids","TJ",-26125.632
"AGO","PCM","E","Final",2007,"Supply","TFC compare","Transfers","Liquefied petroleum gases (LPG)","TJ",32305.9015
"AGO","PCM","E","Final",2007,"Supply","TFC compare","Transfers","Natural gas liquids","TJ",-28595.844
"AGO","PCM","E","Final",2008,"Supply","TFC compare","Transfers","Liquefied petroleum gases (LPG)","TJ",32305.9015
"AGO","PCM","E","Final",2008,"Supply","TFC compare","Transfers","Natural gas liquids","TJ",-28595.844
"AGO","PCM","E","Final",2009,"Supply","TFC compare","Transfers","Liquefied petroleum gases (LPG)","TJ",29515.1983
"AGO","PCM","E","Final",2009,"Supply","TFC compare","Transfers","Natural gas liquids","TJ",-26125.632
"AGO","PCM","E","Final",2010,"Supply","TFC compare","Transfers","Liquefied petroleum gases (LPG)","TJ",25305.5007
"AGO","PCM","E","Final",2010,"Supply","TFC compare","Transfers","Natural gas liquids","TJ",-22399.38
"AGO","PCM","E","Final",2011,"Supply","TFC compare","Transfers","Liquefied petroleum gases (LPG)","TJ",26771.8018
"AGO","PCM","E","Final",2011,"Supply","TFC compare","Transfers","Natural gas liquids","TJ",-23697.288
"AGO","PCM","E","Final",2012,"Supply","TFC compare","Transfers","Liquefied petroleum gases (LPG)","TJ",26866.3983
"AGO","PCM","E","Final",2012,"Supply","TFC compare","Transfers","Natural gas liquids","TJ",-23781.024
"AGO","PCM","E","Final",2013,"Supply","TFC compare","Transfers","Liquefied petroleum gases (LPG)","TJ",32022.0992
"AGO","PCM","E","Final",2013,"Supply","TFC compare","Transfers","Natural gas liquids","TJ",-28344.636
"AGO","PCM","E","Final",2014,"Supply","TFC compare","Transfers","Liquefied petroleum gases (LPG)","TJ",24596.0014
"AGO","PCM","E","Final",2014,"Supply","TFC compare","Transfers","Natural gas liquids","TJ",-21771.36
"AGO","PCM","E","Final",2015,"Supply","TFC compare","Transfers","Liquefied petroleum gases (LPG)","TJ",22751.3015
"AGO","PCM","E","Final",2015,"Supply","TFC compare","Transfers","Natural gas liquids","TJ",-20138.508
"AGO","PCM","E","Final",2016,"Supply","TFC compare","Transfers","Liquefied petroleum gases (LPG)","TJ",33346.5013
"AGO","PCM","E","Final",2016,"Supply","TFC compare","Transfers","Natural gas liquids","TJ",-29516.94
"AGO","PCM","E","Final",2017,"Supply","TFC compare","Transfers","Liquefied petroleum gases (LPG)","TJ",56781.2392
"AGO","PCM","E","Final",2017,"Supply","TFC compare","Transfers","Natural gas liquids","TJ",-50260.3987
"AGO","PCM","E","Final",2018,"Supply","TFC compare","Transfers","Liquefied petroleum gases (LPG)","TJ",55771.1947
"AGO","PCM","E","Final",2018,"Supply","TFC compare","Transfers","Natural gas liquids","TJ",-49366.3495
"AGO","PCM","E","Final",2019,"Supply","TFC compare","Transfers","Liquefied petroleum gases (LPG)","TJ",51770.4184
"AGO","PCM","E","Final",2019,"Supply","TFC compare","Transfers","Natural gas liquids","TJ",-45825.0284
"AGO","PCM","E","Final",2020,"Supply","TFC compare","Transfers","Liquefied petroleum gases (LPG)","TJ",48078.4144
"AGO","PCM","E","Final",2020,"Supply","TFC compare","Transfers","Natural gas liquids","TJ",-42557.0217
"ARE","PCM","E","Final",1977,"Supply","TFC compare","Transfers","Ethane","TJ",395.2
"ARE","PCM","E","Final",1977,"Supply","TFC compare","Transfers","Liquefied petroleum gases (LPG)","TJ",2223.1
"ARE","PCM","E","Final",1977,"Supply","TFC compare","Transfers","Naphtha","TJ",1305
"ARE","PCM","E","Final",1977,"Supply","TFC compare","Transfers","Natural gas liquids","TJ",-3587.22
"ARE","PCM","E","Final",1978,"Supply","TFC compare","Transfers","Ethane","TJ",642.2
"ARE","PCM","E","Final",1978,"Supply","TFC compare","Transfers","Liquefied petroleum gases (LPG)","TJ",3642.1
"ARE","PCM","E","Final",1978,"Supply","TFC compare","Transfers","Naphtha","TJ",2205
"ARE","PCM","E","Final",1978,"Supply","TFC compare","Transfers","Natural gas liquids","TJ",-5935.99
"ARE","PCM","E","Final",1979,"Supply","TFC compare","Transfers","Ethane","TJ",2568.8
"ARE","PCM","E","Final",1979,"Supply","TFC compare","Transfers","Liquefied petroleum gases (LPG)","TJ",14615.7
"ARE","PCM","E","Final",1979,"Supply","TFC compare","Transfers","Naphtha","TJ",8775
"ARE","PCM","E","Final",1979,"Supply","TFC compare","Transfers","Natural gas liquids","TJ",-23743.98
"ARE","PCM","E","Final",1980,"Supply","TFC compare","Transfers","Ethane","TJ",3112.2
"ARE","PCM","E","Final",1980,"Supply","TFC compare","Transfers","Liquefied petroleum gases (LPG)","TJ",17879.4
"ARE","PCM","E","Final",1980,"Supply","TFC compare","Transfers","Naphtha","TJ",10665
"ARE","PCM","E","Final",1980,"Supply","TFC compare","Transfers","Natural gas liquids","TJ",-28897.72
"ARE","PCM","E","Final",1981,"Supply","TFC compare","Transfers","Ethane","TJ",7261.8
"ARE","PCM","E","Final",1981,"Supply","TFC compare","Transfers","Liquefied petroleum gases (LPG)","TJ",41765.9
"ARE","PCM","E","Final",1981,"Supply","TFC compare","Transfers","Naphtha","TJ",24930
"ARE","PCM","E","Final",1981,"Supply","TFC compare","Transfers","Natural gas liquids","TJ",-67513.25
"ARE","PCM","E","Final",1982,"Supply","TFC compare","Transfers","Ethane","TJ",8941.4
"ARE","PCM","E","Final",1982,"Supply","TFC compare","Transfers","Liquefied petroleum gases (LPG)","TJ",51225.9
"ARE","PCM","E","Final",1982,"Supply","TFC compare","Transfers","Naphtha","TJ",30600
"ARE","PCM","E","Final",1982,"Supply","TFC compare","Transfers","Natural gas liquids","TJ",-82857.17
"ARE","PCM","E","Final",1983,"Supply","TFC compare","Transfers","Ethane","TJ",13782.6
"ARE","PCM","E","Final",1983,"Supply","TFC compare","Transfers","Liquefied petroleum gases (LPG)","TJ",78896.4
"ARE","PCM","E","Final",1983,"Supply","TFC compare","Transfers","Naphtha","TJ",47205
"ARE","PCM","E","Final",1983,"Supply","TFC compare","Transfers","Natural gas liquids","TJ",-127695.51
"ARE","PCM","E","Final",1984,"Supply","TFC compare","Transfers","Ethane","TJ",12695.8
"ARE","PCM","E","Final",1984,"Supply","TFC compare","Transfers","Liquefied petroleum gases (LPG)","TJ",72700.1
"ARE","PCM","E","Final",1984,"Supply","TFC compare","Transfers","Naphtha","TJ",43470
"ARE","PCM","E","Final",1984,"Supply","TFC compare","Transfers","Natural gas liquids","TJ",-117636.72
"ARE","PCM","E","Final",1985,"Supply","TFC compare","Transfers","Ethane","TJ",12646.4
"ARE","PCM","E","Final",1985,"Supply","TFC compare","Transfers","Liquefied petroleum gases (LPG)","TJ",72510.9
"ARE","PCM","E","Final",1985,"Supply","TFC compare","Transfers","Naphtha","TJ",43380
"ARE","PCM","E","Final",1985,"Supply","TFC compare","Transfers","Natural gas liquids","TJ",-117338.37
"ARE","PCM","E","Final",1986,"Supply","TFC compare","Transfers","Ethane","TJ",15906.8
"ARE","PCM","E","Final",1986,"Supply","TFC compare","Transfers","Liquefied petroleum gases (LPG)","TJ",91194.4
"ARE","PCM","E","Final",1986,"Supply","TFC compare","Transfers","Naphtha","TJ",54540
"ARE","PCM","E","Final",1986,"Supply","TFC compare","Transfers","Natural gas liquids","TJ",-147557.36
"ARE","PCM","E","Final",1987,"Supply","TFC compare","Transfers","Ethane","TJ",16845.4
"ARE","PCM","E","Final",1987,"Supply","TFC compare","Transfers","Liquefied petroleum gases (LPG)","TJ",96539.3
"ARE","PCM","E","Final",1987,"Supply","TFC compare","Transfers","Naphtha","TJ",57735
"ARE","PCM","E","Final",1987,"Supply","TFC compare","Transfers","Natural gas liquids","TJ",-156209.63
"ARE","PCM","E","Final",1988,"Supply","TFC compare","Transfers","Ethane","TJ",13832
"ARE","PCM","E","Final",1988,"Supply","TFC compare","Transfers","Liquefied petroleum gases (LPG)","TJ",79416.7
"ARE","PCM","E","Final",1988,"Supply","TFC compare","Transfers","Naphtha","TJ",47475
"ARE","PCM","E","Final",1988,"Supply","TFC compare","Transfers","Natural gas liquids","TJ",-128462.71
"ARE","PCM","E","Final",1989,"Supply","TFC compare","Transfers","Ethane","TJ",16894.8
"ARE","PCM","E","Final",1989,"Supply","TFC compare","Transfers","Liquefied petroleum gases (LPG)","TJ",96775.8
"ARE","PCM","E","Final",1989,"Supply","TFC compare","Transfers","Naphtha","TJ",57870
"ARE","PCM","E","Final",1989,"Supply","TFC compare","Transfers","Natural gas liquids","TJ",-156593.23
"ARE","PCM","E","Final",1990,"Supply","TFC compare","Transfers","Ethane","TJ",19710.6
"ARE","PCM","E","Final",1990,"Supply","TFC compare","Transfers","Liquefied petroleum gases (LPG)","TJ",112905.1
"ARE","PCM","E","Final",1990,"Supply","TFC compare","Transfers","Naphtha","TJ",67500
"ARE","PCM","E","Final",1990,"Supply","TFC compare","Transfers","Natural gas liquids","TJ",-182677.89
"ARE","PCM","E","Final",1991,"Supply","TFC compare","Transfers","Ethane","TJ",22328.8
"ARE","PCM","E","Final",1991,"Supply","TFC compare","Transfers","Liquefied petroleum gases (LPG)","TJ",127899.2
"ARE","PCM","E","Final",1991,"Supply","TFC compare","Transfers","Naphtha","TJ",76455
"ARE","PCM","E","Final",1991,"Supply","TFC compare","Transfers","Natural gas liquids","TJ",-206929.81
"ARE","PCM","E","Final",1992,"Supply","TFC compare","Transfers","Ethane","TJ",26280.8
"ARE","PCM","E","Final",1992,"Supply","TFC compare","Transfers","Liquefied petroleum gases (LPG)","TJ",150697.8
"ARE","PCM","E","Final",1992,"Supply","TFC compare","Transfers","Naphtha","TJ",90090
"ARE","PCM","E","Final",1992,"Supply","TFC compare","Transfers","Natural gas liquids","TJ",-243797.84
"ARE","PCM","E","Final",1993,"Supply","TFC compare","Transfers","Ethane","TJ",28997.8
"ARE","PCM","E","Final",1993,"Supply","TFC compare","Transfers","Liquefied petroleum gases (LPG)","TJ",166448.7
"ARE","PCM","E","Final",1993,"Supply","TFC compare","Transfers","Naphtha","TJ",99495
"ARE","PCM","E","Final",1993,"Supply","TFC compare","Transfers","Natural gas liquids","TJ",-269243.17
"ARE","PCM","E","Final",1994,"Supply","TFC compare","Transfers","Ethane","TJ",23069.8
"ARE","PCM","E","Final",1994,"Supply","TFC compare","Transfers","Liquefied petroleum gases (LPG)","TJ",132345.4
"ARE","PCM","E","Final",1994,"Supply","TFC compare","Transfers","Naphtha","TJ",79110
"ARE","PCM","E","Final",1994,"Supply","TFC compare","Transfers","Natural gas liquids","TJ",-214090.31
"ARE","PCM","E","Final",1995,"Supply","TFC compare","Transfers","Ethane","TJ",25737.4
"ARE","PCM","E","Final",1995,"Supply","TFC compare","Transfers","Liquefied petroleum gases (LPG)","TJ",147717.9
"ARE","PCM","E","Final",1995,"Supply","TFC compare","Transfers","Naphtha","TJ",88290
"ARE","PCM","E","Final",1995,"Supply","TFC compare","Transfers","Natural gas liquids","TJ",-238938.93
"ARE","PCM","E","Final",1996,"Supply","TFC compare","Transfers","Ethane","TJ",27071.2
"ARE","PCM","E","Final",1996,"Supply","TFC compare","Transfers","Liquefied petroleum gases (LPG)","TJ",155333.2
"ARE","PCM","E","Final",1996,"Supply","TFC compare","Transfers","Naphtha","TJ",92880
"ARE","PCM","E","Final",1996,"Supply","TFC compare","Transfers","Natural gas liquids","TJ",-251299.31
"ARE","PCM","E","Final",1997,"Supply","TFC compare","Transfers","Ethane","TJ",28108.6
"ARE","PCM","E","Final",1997,"Supply","TFC compare","Transfers","Liquefied petroleum gases (LPG)","TJ",161103.8
"ARE","PCM","E","Final",1997,"Supply","TFC compare","Transfers","Naphtha","TJ",96345
"ARE","PCM","E","Final",1997,"Supply","TFC compare","Transfers","Natural gas liquids","TJ",-260676.15
"ARE","PCM","E","Final",1998,"Supply","TFC compare","Transfers","Ethane","TJ",34481.2
"ARE","PCM","E","Final",1998,"Supply","TFC compare","Transfers","Liquefied petroleum gases (LPG)","TJ",197855.9
"ARE","PCM","E","Final",1998,"Supply","TFC compare","Transfers","Naphtha","TJ",118260
"ARE","PCM","E","Final",1998,"Supply","TFC compare","Transfers","Natural gas liquids","TJ",-320048.6
"ARE","PCM","E","Final",1999,"Supply","TFC compare","Transfers","Ethane","TJ",36358.4
"ARE","PCM","E","Final",1999,"Supply","TFC compare","Transfers","Liquefied petroleum gases (LPG)","TJ",336823.3
"ARE","PCM","E","Final",1999,"Supply","TFC compare","Transfers","Naphtha","TJ",190395
"ARE","PCM","E","Final",1999,"Supply","TFC compare","Transfers","Natural gas liquids","TJ",-515214.74
"ARE","PCM","E","Final",2000,"Supply","TFC compare","Transfers","Ethane","TJ",38235.6
"ARE","PCM","E","Final",2000,"Supply","TFC compare","Transfers","Liquefied petroleum gases (LPG)","TJ",475838
"ARE","PCM","E","Final",2000,"Supply","TFC compare","Transfers","Naphtha","TJ",262485
"ARE","PCM","E","Final",2000,"Supply","TFC compare","Transfers","Natural gas liquids","TJ",-710380.87
"ARE","PCM","E","Final",2001,"Supply","TFC compare","Transfers","Ethane","TJ",40112.8
"ARE","PCM","E","Final",2001,"Supply","TFC compare","Transfers","Liquefied petroleum gases (LPG)","TJ",481797.8
"ARE","PCM","E","Final",2001,"Supply","TFC compare","Transfers","Naphtha","TJ",266490
"ARE","PCM","E","Final",2001,"Supply","TFC compare","Transfers","Natural gas liquids","TJ",-721164.24
"ARE","PCM","E","Final",2002,"Supply","TFC compare","Transfers","Ethane","TJ",41990
"ARE","PCM","E","Final",2002,"Supply","TFC compare","Transfers","Liquefied petroleum gases (LPG)","TJ",419409.1
"ARE","PCM","E","Final",2002,"Supply","TFC compare","Transfers","Naphtha","TJ",235440
"ARE","PCM","E","Final",2002,"Supply","TFC compare","Transfers","Natural gas liquids","TJ",-637156.28
"ARE","PCM","E","Final",2003,"Supply","TFC compare","Transfers","Ethane","TJ",43867.2
"ARE","PCM","E","Final",2003,"Supply","TFC compare","Transfers","Liquefied petroleum gases (LPG)","TJ",396988.9
"ARE","PCM","E","Final",2003,"Supply","TFC compare","Transfers","Naphtha","TJ",224865
"ARE","PCM","E","Final",2003,"Supply","TFC compare","Transfers","Natural gas liquids","TJ",-608556.91
"ARE","PCM","E","Final",2004,"Supply","TFC compare","Transfers","Ethane","TJ",45744.4
"ARE","PCM","E","Final",2004,"Supply","TFC compare","Transfers","Liquefied petroleum gases (LPG)","TJ",389137.1
"ARE","PCM","E","Final",2004,"Supply","TFC compare","Transfers","Naphtha","TJ",221760
"ARE","PCM","E","Final",2004,"Supply","TFC compare","Transfers","Natural gas liquids","TJ",-600160.38
"ARE","PCM","E","Final",2005,"Supply","TFC compare","Transfers","Ethane","TJ",47621.6
"ARE","PCM","E","Final",2005,"Supply","TFC compare","Transfers","Liquefied petroleum gases (LPG)","TJ",396657.8
"ARE","PCM","E","Final",2005,"Supply","TFC compare","Transfers","Naphtha","TJ",226530
"ARE","PCM","E","Final",2005,"Supply","TFC compare","Transfers","Natural gas liquids","TJ",-613074.85
"ARE","PCM","E","Final",2006,"Supply","TFC compare","Transfers","Ethane","TJ",49548.2
"ARE","PCM","E","Final",2006,"Supply","TFC compare","Transfers","Liquefied petroleum gases (LPG)","TJ",284225.7
"ARE","PCM","E","Final",2006,"Supply","TFC compare","Transfers","Naphtha","TJ",169920
"ARE","PCM","E","Final",2006,"Supply","TFC compare","Transfers","Natural gas liquids","TJ",-459806.14
"ARE","PCM","E","Final",2007,"Supply","TFC compare","Transfers","Ethane","TJ",55031.6
"ARE","PCM","E","Final",2007,"Supply","TFC compare","Transfers","Liquefied petroleum gases (LPG)","TJ",315680.2
"ARE","PCM","E","Final",2007,"Supply","TFC compare","Transfers","Naphtha","TJ",188730
"ARE","PCM","E","Final",2007,"Supply","TFC compare","Transfers","Natural gas liquids","TJ",-510696.8
"ARE","PCM","E","Final",2008,"Supply","TFC compare","Transfers","Ethane","TJ",58440.2
"ARE","PCM","E","Final",2008,"Supply","TFC compare","Transfers","Liquefied petroleum gases (LPG)","TJ",335262.4
"ARE","PCM","E","Final",2008,"Supply","TFC compare","Transfers","Naphtha","TJ",200430
"ARE","PCM","E","Final",2008,"Supply","TFC compare","Transfers","Natural gas liquids","TJ",-542364.95
"ARE","PCM","E","Final",2009,"Supply","TFC compare","Transfers","Ethane","TJ",52364
"ARE","PCM","E","Final",2009,"Supply","TFC compare","Transfers","Liquefied petroleum gases (LPG)","TJ",300213.1
"ARE","PCM","E","Final",2009,"Supply","TFC compare","Transfers","Naphtha","TJ",179505
"ARE","PCM","E","Final",2009,"Supply","TFC compare","Transfers","Natural gas liquids","TJ",-485720.31
"ARE","PCM","E","Final",2010,"Supply","TFC compare","Transfers","Ethane","TJ",55723.2
"ARE","PCM","E","Final",2010,"Supply","TFC compare","Transfers","Liquefied petroleum gases (LPG)","TJ",319416.9
"ARE","PCM","E","Final",2010,"Supply","TFC compare","Transfers","Naphtha","TJ",190935
"ARE","PCM","E","Final",2010,"Supply","TFC compare","Transfers","Natural gas liquids","TJ",-516749.13
"ARE","PCM","E","Final",2011,"Supply","TFC compare","Transfers","Ethane","TJ",68369.6
"ARE","PCM","E","Final",2011,"Supply","TFC compare","Transfers","Liquefied petroleum gases (LPG)","TJ",392117
"ARE","PCM","E","Final",2011,"Supply","TFC compare","Transfers","Naphtha","TJ",234405
"ARE","PCM","E","Final",2011,"Supply","TFC compare","Transfers","Natural gas liquids","TJ",-634343.23
"ARE","PCM","E","Final",2012,"Supply","TFC compare","Transfers","Ethane","TJ",85857.2
"ARE","PCM","E","Final",2012,"Supply","TFC compare","Transfers","Liquefied petroleum gases (LPG)","TJ",492251.1
"ARE","PCM","E","Final",2012,"Supply","TFC compare","Transfers","Naphtha","TJ",294300
"ARE","PCM","E","Final",2012,"Supply","TFC compare","Transfers","Natural gas liquids","TJ",-796392.07
"ARE","PCM","E","Final",2013,"Supply","TFC compare","Transfers","Ethane","TJ",92575.6
"ARE","PCM","E","Final",2013,"Supply","TFC compare","Transfers","Liquefied petroleum gases (LPG)","TJ",530989.8
"ARE","PCM","E","Final",2013,"Supply","TFC compare","Transfers","Naphtha","TJ",317430
"ARE","PCM","E","Final",2013,"Supply","TFC compare","Transfers","Natural gas liquids","TJ",-859003.79
"ARE","PCM","E","Final",2014,"Supply","TFC compare","Transfers","Ethane","TJ",130416
"ARE","PCM","E","Final",2014,"Supply","TFC compare","Transfers","Liquefied petroleum gases (LPG)","TJ",349736.2
"ARE","PCM","E","Final",2014,"Supply","TFC compare","Transfers","Naphtha","TJ",243135
"ARE","PCM","E","Final",2014,"Supply","TFC compare","Transfers","Natural gas liquids","TJ",-657955.81
"ARE","PCM","E","Final",2015,"Supply","TFC compare","Transfers","Ethane","TJ",175123
"ARE","PCM","E","Final",2015,"Supply","TFC compare","Transfers","Liquefied petroleum gases (LPG)","TJ",520016.2
"ARE","PCM","E","Final",2015,"Supply","TFC compare","Transfers","Naphtha","TJ",173700
"ARE","PCM","E","Final",2015,"Supply","TFC compare","Transfers","Natural gas liquids","TJ",-784202.18
"ARE","PCM","E","Final",2016,"Supply","TFC compare","Transfers","Ethane","TJ",206096.8
"ARE","PCM","E","Final",2016,"Supply","TFC compare","Transfers","Liquefied petroleum gases (LPG)","TJ",524557
"ARE","PCM","E","Final",2016,"Supply","TFC compare","Transfers","Naphtha","TJ",175995
"ARE","PCM","E","Final",2016,"Supply","TFC compare","Transfers","Natural gas liquids","TJ",-817191.61
"ARE","PCM","E","Final",2017,"Supply","TFC compare","Transfers","Ethane","TJ",190535.8
"ARE","PCM","E","Final",2017,"Supply","TFC compare","Transfers","Liquefied petroleum gases (LPG)","TJ",510934.6
"ARE","PCM","E","Final",2017,"Supply","TFC compare","Transfers","Naphtha","TJ",179100
"ARE","PCM","E","Final",2017,"Supply","TFC compare","Transfers","Natural gas liquids","TJ",-794431.46
"ARE","PCM","E","Final",2018,"Supply","TFC compare","Transfers","Ethane","TJ",195254.24
"ARE","PCM","E","Final",2018,"Supply","TFC compare","Transfers","Liquefied petroleum gases (LPG)","TJ",467655.1
"ARE","PCM","E","Final",2018,"Supply","TFC compare","Transfers","Naphtha","TJ",164835
"ARE","PCM","E","Final",2018,"Supply","TFC compare","Transfers","Natural gas liquids","TJ",-745992.2
"ARE","PCM","E","Final",2019,"Supply","TFC compare","Transfers","Ethane","TJ",210293.23
"ARE","PCM","E","Final",2019,"Supply","TFC compare","Transfers","Liquefied petroleum gases (LPG)","TJ",525219.2
"ARE","PCM","E","Final",2019,"Supply","TFC compare","Transfers","Naphtha","TJ",187560
"ARE","PCM","E","Final",2019,"Supply","TFC compare","Transfers","Natural gas liquids","TJ",-832362.82
"ARE","PCM","E","Final",2020,"Supply","TFC compare","Transfers","Ethane","TJ",224886.24
"ARE","PCM","E","Final",2020,"Supply","TFC compare","Transfers","Liquefied petroleum gases (LPG)","TJ",539651.33
"ARE","PCM","E","Final",2020,"Supply","TFC compare","Transfers","Naphtha","TJ",192718.13
"ARE","PCM","E","Final",2020,"Supply","TFC compare","Transfers","Natural gas liquids","TJ",-862839.85
"ARG","PCM","E","Final",1971,"Supply","TFC compare","Transfers","Liquefied petroleum gases (LPG)","TJ",6290.9015
"ARG","PCM","E","Final",1971,"Supply","TFC compare","Transfers","Natural gas liquids","TJ",-5651.9665
"ARG","PCM","E","Final",1972,"Supply","TFC compare","Transfers","Liquefied petroleum gases (LPG)","TJ",8847.1564
"ARG","PCM","E","Final",1972,"Supply","TFC compare","Transfers","Natural gas liquids","TJ",-7946.7516
"ARG","PCM","E","Final",1973,"Supply","TFC compare","Transfers","Liquefied petroleum gases (LPG)","TJ",11307.3284
"ARG","PCM","E","Final",1973,"Supply","TFC compare","Transfers","Natural gas liquids","TJ",-10156.5446
"ARG","PCM","E","Final",1974,"Supply","TFC compare","Transfers","Liquefied petroleum gases (LPG)","TJ",9746.0665
"ARG","PCM","E","Final",1974,"Supply","TFC compare","Transfers","Natural gas liquids","TJ",-8754.1759
"ARG","PCM","E","Final",1975,"Supply","TFC compare","Transfers","Liquefied petroleum gases (LPG)","TJ",12773.9687
"ARG","PCM","E","Final",1975,"Supply","TFC compare","Transfers","Natural gas liquids","TJ",-11473.9212
"ARG","PCM","E","Final",1976,"Supply","TFC compare","Transfers","Liquefied petroleum gases (LPG)","TJ",14335.2348
"ARG","PCM","E","Final",1976,"Supply","TFC compare","Transfers","Natural gas liquids","TJ",-12876.2899
"ARG","PCM","E","Final",1977,"Supply","TFC compare","Transfers","Liquefied petroleum gases (LPG)","TJ",14335.2348
"ARG","PCM","E","Final",1977,"Supply","TFC compare","Transfers","Natural gas liquids","TJ",-12876.2899
"ARG","PCM","E","Final",1978,"Supply","TFC compare","Transfers","Ethane","TJ",12547.601
"ARG","PCM","E","Final",1978,"Supply","TFC compare","Transfers","Liquefied petroleum gases (LPG)","TJ",11922.3735
"ARG","PCM","E","Final",1978,"Supply","TFC compare","Transfers","Naphtha","TJ",3330.0007
"ARG","PCM","E","Final",1978,"Supply","TFC compare","Transfers","Natural gas liquids","TJ",-24647.679
"ARG","PCM","E","Final",1979,"Supply","TFC compare","Transfers","Ethane","TJ",12547.601
"ARG","PCM","E","Final",1979,"Supply","TFC compare","Transfers","Liquefied petroleum gases (LPG)","TJ",13767.5005
"ARG","PCM","E","Final",1979,"Supply","TFC compare","Transfers","Naphtha","TJ",3330.0007
"ARG","PCM","E","Final",1979,"Supply","TFC compare","Transfers","Natural gas liquids","TJ",-26305.0238
"ARG","PCM","E","Final",1980,"Supply","TFC compare","Transfers","Ethane","TJ",8398.0007
"ARG","PCM","E","Final",1980,"Supply","TFC compare","Transfers","Liquefied petroleum gases (LPG)","TJ",16038.4292
"ARG","PCM","E","Final",1980,"Supply","TFC compare","Transfers","Naphtha","TJ",3779.998
"ARG","PCM","E","Final",1980,"Supply","TFC compare","Transfers","Natural gas liquids","TJ",-25200.1273
"ARG","PCM","E","Final",1981,"Supply","TFC compare","Transfers","Ethane","TJ",4199.0003
"ARG","PCM","E","Final",1981,"Supply","TFC compare","Transfers","Liquefied petroleum gases (LPG)","TJ",22141.5485
"ARG","PCM","E","Final",1981,"Supply","TFC compare","Transfers","Naphtha","TJ",3779.998
"ARG","PCM","E","Final",1981,"Supply","TFC compare","Transfers","Natural gas liquids","TJ",-27069.9522
"ARG","PCM","E","Final",1982,"Supply","TFC compare","Transfers","Ethane","TJ",14671.7991
"ARG","PCM","E","Final",1982,"Supply","TFC compare","Transfers","Liquefied petroleum gases (LPG)","TJ",30279.0381
"ARG","PCM","E","Final",1982,"Supply","TFC compare","Transfers","Naphtha","TJ",4184.9997
"ARG","PCM","E","Final",1982,"Supply","TFC compare","Transfers","Natural gas liquids","TJ",-43770.8797
"ARG","PCM","E","Final",1983,"Supply","TFC compare","Transfers","Ethane","TJ",12547.601
"ARG","PCM","E","Final",1983,"Supply","TFC compare","Transfers","Liquefied petroleum gases (LPG)","TJ",30752.1507
"ARG","PCM","E","Final",1983,"Supply","TFC compare","Transfers","Naphtha","TJ",3330.0007
"ARG","PCM","E","Final",1983,"Supply","TFC compare","Transfers","Natural gas liquids","TJ",-41561.0866
"ARG","PCM","E","Final",1984,"Supply","TFC compare","Transfers","Ethane","TJ",12547.601
"ARG","PCM","E","Final",1984,"Supply","TFC compare","Transfers","Liquefied petroleum gases (LPG)","TJ",33543.4986
"ARG","PCM","E","Final",1984,"Supply","TFC compare","Transfers","Naphtha","TJ",4184.9997
"ARG","PCM","E","Final",1984,"Supply","TFC compare","Transfers","Natural gas liquids","TJ",-44875.7762
"ARG","PCM","E","Final",1985,"Supply","TFC compare","Transfers","Ethane","TJ",16746.6013
"ARG","PCM","E","Final",1985,"Supply","TFC compare","Transfers","Liquefied petroleum gases (LPG)","TJ",35010.1388
"ARG","PCM","E","Final",1985,"Supply","TFC compare","Transfers","Naphtha","TJ",3779.998
"ARG","PCM","E","Final",1985,"Supply","TFC compare","Transfers","Natural gas liquids","TJ",-49422.8461
"ARG","PCM","E","Final",1986,"Supply","TFC compare","Transfers","Ethane","TJ",20945.6016
"ARG","PCM","E","Final",1986,"Supply","TFC compare","Transfers","Liquefied petroleum gases (LPG)","TJ",35324.1865
"ARG","PCM","E","Final",1986,"Supply","TFC compare","Transfers","Naphtha","TJ",2946.6447
"ARG","PCM","E","Final",1986,"Supply","TFC compare","Transfers","Natural gas liquids","TJ",-53502.4641
"ARG","PCM","E","Final",1987,"Supply","TFC compare","Transfers","Ethane","TJ",25144.602
"ARG","PCM","E","Final",1987,"Supply","TFC compare","Transfers","Liquefied petroleum gases (LPG)","TJ",33850.4245
"ARG","PCM","E","Final",1987,"Supply","TFC compare","Transfers","Naphtha","TJ",2513.3151
"ARG","PCM","E","Final",1987,"Supply","TFC compare","Transfers","Natural gas liquids","TJ",-55329.7929
"ARG","PCM","E","Final",1988,"Supply","TFC compare","Transfers","Ethane","TJ",33493.1984
"ARG","PCM","E","Final",1988,"Supply","TFC compare","Transfers","Liquefied petroleum gases (LPG)","TJ",34771.5247
"ARG","PCM","E","Final",1988,"Supply","TFC compare","Transfers","Naphtha","TJ",3336.641
