"Country","Method","Energy.type","Last.stage","Year","Ledger.side","Flow.aggregation.point","Flow","Product","Unit","E.dot"
"CHE","PCM","E","Final",1967,"Supply","Transformation processes","Manufacture [of Non-specified primary biofuels and waste]","Non-specified primary biofuels and waste","TJ",14290
"CHE","PCM","E","Final",1967,"Supply","Transformation processes","Manufacture [of Non-specified primary biofuels and waste]","Non-specified primary biofuels and waste [from Resources]","TJ",-14290
"CHE","PCM","E","Final",1968,"Consumption","Other","Residential","Non-specified primary biofuels and waste","TJ",13630
"CHE","PCM","E","Final",1968,"Supply","Total primary energy supply","Resources [of Non-specified primary biofuels and waste]","Non-specified primary biofuels and waste [from Resources]","TJ",13630
"CHE","PCM","E","Final",1968,"Supply","Transformation processes","Manufacture [of Non-specified primary biofuels and waste]","Non-specified primary biofuels and waste","TJ",13630
"CHE","PCM","E","Final",1968,"Supply","Transformation processes","Manufacture [of Non-specified primary biofuels and waste]","Non-specified primary biofuels and waste [from Resources]","TJ",-13630
"CHE","PCM","E","Final",1969,"Consumption","Other","Residential","Non-specified primary biofuels and waste","TJ",12310
"CHE","PCM","E","Final",1969,"Supply","Total primary energy supply","Resources [of Non-specified primary biofuels and waste]","Non-specified primary biofuels and waste [from Resources]","TJ",12310
"CHE","PCM","E","Final",1969,"Supply","Transformation processes","Manufacture [of Non-specified primary biofuels and waste]","Non-specified primary biofuels and waste","TJ",12310
"CHE","PCM","E","Final",1969,"Supply","Transformation processes","Manufacture [of Non-specified primary biofuels and waste]","Non-specified primary biofuels and waste [from Resources]","TJ",-12310
"CHE","PCM","E","Final",1970,"Consumption","Other","Residential","Non-specified primary biofuels and waste","TJ",10110
"CHE","PCM","E","Final",1970,"Supply","Total primary energy supply","Resources [of Non-specified primary biofuels and waste]","Non-specified primary biofuels and waste [from Resources]","TJ",10110
"CHE","PCM","E","Final",1970,"Supply","Transformation processes","Manufacture [of Non-specified primary biofuels and waste]","Non-specified primary biofuels and waste","TJ",10110
"CHE","PCM","E","Final",1970,"Supply","Transformation processes","Manufacture [of Non-specified primary biofuels and waste]","Non-specified primary biofuels and waste [from Resources]","TJ",-10110
"CHE","PCM","E","Final",1971,"Consumption","Other","Residential","Non-specified primary biofuels and waste","TJ",9670
"CHE","PCM","E","Final",1971,"Supply","Total primary energy supply","Resources [of Non-specified primary biofuels and waste]","Non-specified primary biofuels and waste [from Resources]","TJ",9670
"CHE","PCM","E","Final",1971,"Supply","Transformation processes","Manufacture [of Non-specified primary biofuels and waste]","Non-specified primary biofuels and waste","TJ",9670
"CHE","PCM","E","Final",1971,"Supply","Transformation processes","Manufacture [of Non-specified primary biofuels and waste]","Non-specified primary biofuels and waste [from Resources]","TJ",-9670
"CHE","PCM","E","Final",1972,"Consumption","Other","Residential","Non-specified primary biofuels and waste","TJ",9230
"CHE","PCM","E","Final",1972,"Supply","Total primary energy supply","Resources [of Non-specified primary biofuels and waste]","Non-specified primary biofuels and waste [from Resources]","TJ",9230
"CHE","PCM","E","Final",1972,"Supply","Transformation processes","Manufacture [of Non-specified primary biofuels and waste]","Non-specified primary biofuels and waste","TJ",9230
"CHE","PCM","E","Final",1972,"Supply","Transformation processes","Manufacture [of Non-specified primary biofuels and waste]","Non-specified primary biofuels and waste [from Resources]","TJ",-9230
"CHE","PCM","E","Final",1973,"Consumption","Other","Residential","Non-specified primary biofuels and waste","TJ",10110
"CHE","PCM","E","Final",1973,"Supply","Total primary energy supply","Resources [of Non-specified primary biofuels and waste]","Non-specified primary biofuels and waste [from Resources]","TJ",9890
"CHE","PCM","E","Final",1973,"Supply","Transformation processes","Manufacture [of Non-specified primary biofuels and waste]","Non-specified primary biofuels and waste","TJ",9890
"CHE","PCM","E","Final",1973,"Supply","Transformation processes","Manufacture [of Non-specified primary biofuels and waste]","Non-specified primary biofuels and waste [from Resources]","TJ",-9890
"CHE","PCM","E","Final",1974,"Consumption","Other","Residential","Non-specified primary biofuels and waste","TJ",8350
"CHE","PCM","E","Final",1974,"Supply","Total primary energy supply","Resources [of Non-specified primary biofuels and waste]","Non-specified primary biofuels and waste [from Resources]","TJ",8350
"CHE","PCM","E","Final",1974,"Supply","Transformation processes","Manufacture [of Non-specified primary biofuels and waste]","Non-specified primary biofuels and waste","TJ",8350
"CHE","PCM","E","Final",1974,"Supply","Transformation processes","Manufacture [of Non-specified primary biofuels and waste]","Non-specified primary biofuels and waste [from Resources]","TJ",-8350
"CHE","PCM","E","Final",1975,"Consumption","Other","Residential","Non-specified primary biofuels and waste","TJ",8350
"CHE","PCM","E","Final",1975,"Supply","Total primary energy supply","Resources [of Non-specified primary biofuels and waste]","Non-specified primary biofuels and waste [from Resources]","TJ",8350
"CHE","PCM","E","Final",1975,"Supply","Transformation processes","Manufacture [of Non-specified primary biofuels and waste]","Non-specified primary biofuels and waste","TJ",8350
"CHE","PCM","E","Final",1975,"Supply","Transformation processes","Manufacture [of Non-specified primary biofuels and waste]","Non-specified primary biofuels and waste [from Resources]","TJ",-8350
"CHE","PCM","E","Final",1976,"Consumption","Other","Residential","Non-specified primary biofuels and waste","TJ",8350
"CHE","PCM","E","Final",1976,"Supply","Total primary energy supply","Resources [of Non-specified primary biofuels and waste]","Non-specified primary biofuels and waste [from Resources]","TJ",8350
"CHE","PCM","E","Final",1976,"Supply","Transformation processes","Manufacture [of Non-specified primary biofuels and waste]","Non-specified primary biofuels and waste","TJ",8350
"CHE","PCM","E","Final",1976,"Supply","Transformation processes","Manufacture [of Non-specified primary biofuels and waste]","Non-specified primary biofuels and waste [from Resources]","TJ",-8350
"CHE","PCM","E","Final",1977,"Consumption","Other","Residential","Non-specified primary biofuels and waste","TJ",8350
"CHE","PCM","E","Final",1977,"Supply","Total primary energy supply","Resources [of Non-specified primary biofuels and waste]","Non-specified primary biofuels and waste [from Resources]","TJ",7910
"CHE","PCM","E","Final",1977,"Supply","Transformation processes","Manufacture [of Non-specified primary biofuels and waste]","Non-specified primary biofuels and waste","TJ",7910
"CHE","PCM","E","Final",1977,"Supply","Transformation processes","Manufacture [of Non-specified primary biofuels and waste]","Non-specified primary biofuels and waste [from Resources]","TJ",-7910
"CHE","PCM","E","Final",1978,"Consumption","Industry","Chemical and petrochemical","Non-specified primary biofuels and waste","TJ",1930
"CHE","PCM","E","Final",1978,"Consumption","Industry","Industry not elsewhere specified","Non-specified primary biofuels and waste","TJ",310
"CHE","PCM","E","Final",1978,"Consumption","Industry","Machinery","Non-specified primary biofuels and waste","TJ",90
"CHE","PCM","E","Final",1978,"Consumption","Industry","Non-ferrous metals","Non-specified primary biofuels and waste","TJ",30
"CHE","PCM","E","Final",1978,"Consumption","Industry","Non-metallic minerals","Non-specified primary biofuels and waste","TJ",230
"CHE","PCM","E","Final",1978,"Consumption","Industry","Paper, pulp and printing","Non-specified primary biofuels and waste","TJ",990
"CHE","PCM","E","Final",1978,"Consumption","Industry","Textile and leather","Non-specified primary biofuels and waste","TJ",20
"CHE","PCM","E","Final",1978,"Consumption","Industry","Wood and wood products","Non-specified primary biofuels and waste","TJ",1230
"CHE","PCM","E","Final",1978,"Consumption","Other","Agriculture/forestry","Non-specified primary biofuels and waste","TJ",790
"CHE","PCM","E","Final",1978,"Consumption","Other","Residential","Non-specified primary biofuels and waste","TJ",5890
"CHE","PCM","E","Final",1978,"Supply","Total primary energy supply","Resources [of Non-specified primary biofuels and waste]","Non-specified primary biofuels and waste [from Resources]","TJ",11510
"CHE","PCM","E","Final",1978,"Supply","Transformation processes","Manufacture [of Non-specified primary biofuels and waste]","Non-specified primary biofuels and waste","TJ",11510
"CHE","PCM","E","Final",1978,"Supply","Transformation processes","Manufacture [of Non-specified primary biofuels and waste]","Non-specified primary biofuels and waste [from Resources]","TJ",-11510
"CHE","PCM","E","Final",1979,"Consumption","Industry","Chemical and petrochemical","Non-specified primary biofuels and waste","TJ",1760
"CHE","PCM","E","Final",1979,"Consumption","Industry","Industry not elsewhere specified","Non-specified primary biofuels and waste","TJ",70
"CHE","PCM","E","Final",1979,"Consumption","Industry","Machinery","Non-specified primary biofuels and waste","TJ",220
"CHE","PCM","E","Final",1979,"Consumption","Industry","Non-ferrous metals","Non-specified primary biofuels and waste","TJ",30
"CHE","PCM","E","Final",1979,"Consumption","Industry","Non-metallic minerals","Non-specified primary biofuels and waste","TJ",370
"CHE","PCM","E","Final",1979,"Consumption","Industry","Paper, pulp and printing","Non-specified primary biofuels and waste","TJ",1250
"CHE","PCM","E","Final",1979,"Consumption","Industry","Wood and wood products","Non-specified primary biofuels and waste","TJ",1410
"CHE","PCM","E","Final",1979,"Consumption","Other","Agriculture/forestry","Non-specified primary biofuels and waste","TJ",880
"CHE","PCM","E","Final",1979,"Consumption","Other","Residential","Non-specified primary biofuels and waste","TJ",6720
"CHE","PCM","E","Final",1979,"Supply","Total primary energy supply","Resources [of Non-specified primary biofuels and waste]","Non-specified primary biofuels and waste [from Resources]","TJ",12710
"CHE","PCM","E","Final",1979,"Supply","Transformation processes","Manufacture [of Non-specified primary biofuels and waste]","Non-specified primary biofuels and waste","TJ",12710
"CHE","PCM","E","Final",1979,"Supply","Transformation processes","Manufacture [of Non-specified primary biofuels and waste]","Non-specified primary biofuels and waste [from Resources]","TJ",-12710
"CHE","PCM","E","Final",1980,"Consumption","Industry","Chemical and petrochemical","Non-specified primary biofuels and waste","TJ",1690
"CHE","PCM","E","Final",1980,"Consumption","Industry","Food and tobacco","Non-specified primary biofuels and waste","TJ",10
"CHE","PCM","E","Final",1980,"Consumption","Industry","Machinery","Non-specified primary biofuels and waste","TJ",210
"CHE","PCM","E","Final",1980,"Consumption","Industry","Non-ferrous metals","Non-specified primary biofuels and waste","TJ",30
"CHE","PCM","E","Final",1980,"Consumption","Industry","Non-metallic minerals","Non-specified primary biofuels and waste","TJ",400
"CHE","PCM","E","Final",1980,"Consumption","Industry","Paper, pulp and printing","Non-specified primary biofuels and waste","TJ",1360
"CHE","PCM","E","Final",1980,"Consumption","Industry","Wood and wood products","Non-specified primary biofuels and waste","TJ",1410
"CHE","PCM","E","Final",1980,"Consumption","Other","Agriculture/forestry","Non-specified primary biofuels and waste","TJ",960
"CHE","PCM","E","Final",1980,"Consumption","Other","Residential","Non-specified primary biofuels and waste","TJ",7300
"CHE","PCM","E","Final",1980,"Supply","Total primary energy supply","Resources [of Non-specified primary biofuels and waste]","Non-specified primary biofuels and waste [from Resources]","TJ",13150
"CHE","PCM","E","Final",1980,"Supply","Transformation processes","Manufacture [of Non-specified primary biofuels and waste]","Non-specified primary biofuels and waste","TJ",13150
"CHE","PCM","E","Final",1980,"Supply","Transformation processes","Manufacture [of Non-specified primary biofuels and waste]","Non-specified primary biofuels and waste [from Resources]","TJ",-13150
"CHE","PCM","E","Final",1981,"Consumption","Industry","Chemical and petrochemical","Non-specified primary biofuels and waste","TJ",1760
"CHE","PCM","E","Final",1981,"Consumption","Industry","Food and tobacco","Non-specified primary biofuels and waste","TJ",30
"CHE","PCM","E","Final",1981,"Consumption","Industry","Industry not elsewhere specified","Non-specified primary biofuels and waste","TJ",230
"CHE","PCM","E","Final",1981,"Consumption","Industry","Machinery","Non-specified primary biofuels and waste","TJ",620
"CHE","PCM","E","Final",1981,"Consumption","Industry","Non-ferrous metals","Non-specified primary biofuels and waste","TJ",20
"CHE","PCM","E","Final",1981,"Consumption","Industry","Non-metallic minerals","Non-specified primary biofuels and waste","TJ",390
"CHE","PCM","E","Final",1981,"Consumption","Industry","Paper, pulp and printing","Non-specified primary biofuels and waste","TJ",1520
"CHE","PCM","E","Final",1981,"Consumption","Industry","Textile and leather","Non-specified primary biofuels and waste","TJ",30
"CHE","PCM","E","Final",1981,"Consumption","Industry","Wood and wood products","Non-specified primary biofuels and waste","TJ",1760
"CHE","PCM","E","Final",1981,"Consumption","Other","Agriculture/forestry","Non-specified primary biofuels and waste","TJ",1050
"CHE","PCM","E","Final",1981,"Consumption","Other","Residential","Non-specified primary biofuels and waste","TJ",7740
"CHE","PCM","E","Final",1981,"Supply","Total primary energy supply","Resources [of Non-specified primary biofuels and waste]","Non-specified primary biofuels and waste [from Resources]","TJ",14930
"CHE","PCM","E","Final",1981,"Supply","Transformation processes","Manufacture [of Non-specified primary biofuels and waste]","Non-specified primary biofuels and waste","TJ",14930
"CHE","PCM","E","Final",1981,"Supply","Transformation processes","Manufacture [of Non-specified primary biofuels and waste]","Non-specified primary biofuels and waste [from Resources]","TJ",-14930
"CHE","PCM","E","Final",1982,"Consumption","Industry","Chemical and petrochemical","Non-specified primary biofuels and waste","TJ",1860
"CHE","PCM","E","Final",1982,"Consumption","Industry","Food and tobacco","Non-specified primary biofuels and waste","TJ",30
"CHE","PCM","E","Final",1982,"Consumption","Industry","Industry not elsewhere specified","Non-specified primary biofuels and waste","TJ",250
"CHE","PCM","E","Final",1982,"Consumption","Industry","Machinery","Non-specified primary biofuels and waste","TJ",660
"CHE","PCM","E","Final",1982,"Consumption","Industry","Non-ferrous metals","Non-specified primary biofuels and waste","TJ",20
"CHE","PCM","E","Final",1982,"Consumption","Industry","Non-metallic minerals","Non-specified primary biofuels and waste","TJ",420
"CHE","PCM","E","Final",1982,"Consumption","Industry","Paper, pulp and printing","Non-specified primary biofuels and waste","TJ",1600
"CHE","PCM","E","Final",1982,"Consumption","Industry","Textile and leather","Non-specified primary biofuels and waste","TJ",40
"CHE","PCM","E","Final",1982,"Consumption","Industry","Wood and wood products","Non-specified primary biofuels and waste","TJ",2110
"CHE","PCM","E","Final",1982,"Consumption","Other","Agriculture/forestry","Non-specified primary biofuels and waste","TJ",1110
"CHE","PCM","E","Final",1982,"Consumption","Other","Residential","Non-specified primary biofuels and waste","TJ",7830
"CHE","PCM","E","Final",1982,"Supply","Total primary energy supply","Resources [of Non-specified primary biofuels and waste]","Non-specified primary biofuels and waste [from Resources]","TJ",15650
"CHE","PCM","E","Final",1982,"Supply","Transformation processes","Manufacture [of Non-specified primary biofuels and waste]","Non-specified primary biofuels and waste","TJ",15650
"CHE","PCM","E","Final",1982,"Supply","Transformation processes","Manufacture [of Non-specified primary biofuels and waste]","Non-specified primary biofuels and waste [from Resources]","TJ",-15650
"CHE","PCM","E","Final",1973,"Supply","Total primary energy supply","Imports [of Non-specified primary biofuels and waste]","Non-specified primary biofuels and waste","TJ",220
"CHE","PCM","E","Final",1977,"Supply","Total primary energy supply","Imports [of Non-specified primary biofuels and waste]","Non-specified primary biofuels and waste","TJ",440
"CHE","PCM","E","Final",1980,"Supply","Total primary energy supply","Imports [of Non-specified primary biofuels and waste]","Non-specified primary biofuels and waste","TJ",220
"CHE","PCM","E","Final",1981,"Supply","Total primary energy supply","Imports [of Non-specified primary biofuels and waste]","Non-specified primary biofuels and waste","TJ",220
"CHE","PCM","E","Final",1982,"Supply","Total primary energy supply","Imports [of Non-specified primary biofuels and waste]","Non-specified primary biofuels and waste","TJ",280
"CHL","PCM","E","Final",2017,"Supply","Transformation processes","Non-specified","Other hydrocarbons","TJ",1632.8687
"DEU","PCM","E","Final",1970,"Consumption","Industry","Wood and wood products","Non-specified primary biofuels and waste","TJ",1171.9984
"DEU","PCM","E","Final",1970,"Consumption","Other","Commercial and public services","Non-specified primary biofuels and waste","TJ",30735.0015
"DEU","PCM","E","Final",1970,"Consumption","Other","Residential","Non-specified primary biofuels and waste","TJ",46739.9991
"DEU","PCM","E","Final",1970,"Supply","TFC compare","Statistical differences","Non-specified primary biofuels and waste","TJ",-1.45519152283669e-11
"DEU","PCM","E","Final",1970,"Supply","Total primary energy supply","Resources [of Non-specified primary biofuels and waste]","Non-specified primary biofuels and waste [from Resources]","TJ",105668.9998
"DEU","PCM","E","Final",1970,"Supply","Transformation processes","Main activity producer electricity plants","Non-specified primary biofuels and waste","TJ",-27022.0008
"DEU","PCM","E","Final",1970,"Supply","Transformation processes","Manufacture [of Non-specified primary biofuels and waste]","Non-specified primary biofuels and waste","TJ",105668.9998
"DEU","PCM","E","Final",1970,"Supply","Transformation processes","Manufacture [of Non-specified primary biofuels and waste]","Non-specified primary biofuels and waste [from Resources]","TJ",-105668.9998
"DEU","PCM","E","Final",1971,"Consumption","Industry","Wood and wood products","Non-specified primary biofuels and waste","TJ",1171.9984
"DEU","PCM","E","Final",1971,"Consumption","Other","Commercial and public services","Non-specified primary biofuels and waste","TJ",30735.0015
"DEU","PCM","E","Final",1971,"Consumption","Other","Residential","Non-specified primary biofuels and waste","TJ",45743.0006
"DEU","PCM","E","Final",1971,"Supply","TFC compare","Statistical differences","Non-specified primary biofuels and waste","TJ",-1.00060000001455
"DEU","PCM","E","Final",1971,"Supply","Total primary energy supply","Resources [of Non-specified primary biofuels and waste]","Non-specified primary biofuels and waste [from Resources]","TJ",104818.9998
"DEU","PCM","E","Final",1971,"Supply","Transformation processes","Main activity producer electricity plants","Non-specified primary biofuels and waste","TJ",-27167.9987
"DEU","PCM","E","Final",1971,"Supply","Transformation processes","Manufacture [of Non-specified primary biofuels and waste]","Non-specified primary biofuels and waste","TJ",104818.9998
"DEU","PCM","E","Final",1971,"Supply","Transformation processes","Manufacture [of Non-specified primary biofuels and waste]","Non-specified primary biofuels and waste [from Resources]","TJ",-104818.9998
"DEU","PCM","E","Final",1972,"Consumption","Industry","Wood and wood products","Non-specified primary biofuels and waste","TJ",1171.9984
"DEU","PCM","E","Final",1972,"Consumption","Other","Commercial and public services","Non-specified primary biofuels and waste","TJ",39451.9987
"DEU","PCM","E","Final",1972,"Consumption","Other","Residential","Non-specified primary biofuels and waste","TJ",44189.9993
"DEU","PCM","E","Final",1972,"Supply","TFC compare","Statistical differences","Non-specified primary biofuels and waste","TJ",-1.00479999999576
"DEU","PCM","E","Final",1972,"Supply","Total primary energy supply","Resources [of Non-specified primary biofuels and waste]","Non-specified primary biofuels and waste [from Resources]","TJ",112276.0005
"DEU","PCM","E","Final",1972,"Supply","Transformation processes","Main activity producer electricity plants","Non-specified primary biofuels and waste","TJ",-27460.9993
"DEU","PCM","E","Final",1972,"Supply","Transformation processes","Manufacture [of Non-specified primary biofuels and waste]","Non-specified primary biofuels and waste","TJ",112276.0005
"DEU","PCM","E","Final",1972,"Supply","Transformation processes","Manufacture [of Non-specified primary biofuels and waste]","Non-specified primary biofuels and waste [from Resources]","TJ",-112276.0005
"DEU","PCM","E","Final",1973,"Consumption","Industry","Wood and wood products","Non-specified primary biofuels and waste","TJ",1171.9984
"DEU","PCM","E","Final",1973,"Consumption","Other","Commercial and public services","Non-specified primary biofuels and waste","TJ",30735.0015
"DEU","PCM","E","Final",1973,"Consumption","Other","Residential","Non-specified primary biofuels and waste","TJ",41318.001
"DEU","PCM","E","Final",1973,"Supply","TFC compare","Statistical differences","Non-specified primary biofuels and waste","TJ",-1.0007000000193
"DEU","PCM","E","Final",1973,"Supply","Total primary energy supply","Resources [of Non-specified primary biofuels and waste]","Non-specified primary biofuels and waste [from Resources]","TJ",103471.001
"DEU","PCM","E","Final",1973,"Supply","Transformation processes","Main activity producer electricity plants","Non-specified primary biofuels and waste","TJ",-30244.9994
"DEU","PCM","E","Final",1973,"Supply","Transformation processes","Manufacture [of Non-specified primary biofuels and waste]","Non-specified primary biofuels and waste","TJ",103471.001
"DEU","PCM","E","Final",1973,"Supply","Transformation processes","Manufacture [of Non-specified primary biofuels and waste]","Non-specified primary biofuels and waste [from Resources]","TJ",-103471.001
"DEU","PCM","E","Final",1974,"Consumption","Industry","Wood and wood products","Non-specified primary biofuels and waste","TJ",1171.9984
"DEU","PCM","E","Final",1974,"Consumption","Other","Commercial and public services","Non-specified primary biofuels and waste","TJ",33797.001
"DEU","PCM","E","Final",1974,"Consumption","Other","Residential","Non-specified primary biofuels and waste","TJ",37536.9982
"DEU","PCM","E","Final",1974,"Supply","TFC compare","Statistical differences","Non-specified primary biofuels and waste","TJ",-1.0006
"DEU","PCM","E","Final",1974,"Supply","Total primary energy supply","Resources [of Non-specified primary biofuels and waste]","Non-specified primary biofuels and waste [from Resources]","TJ",108671.9988
"DEU","PCM","E","Final",1974,"Supply","Transformation processes","Main activity producer electricity plants","Non-specified primary biofuels and waste","TJ",-36165.0006
"DEU","PCM","E","Final",1974,"Supply","Transformation processes","Manufacture [of Non-specified primary biofuels and waste]","Non-specified primary biofuels and waste","TJ",108671.9988
"DEU","PCM","E","Final",1974,"Supply","Transformation processes","Manufacture [of Non-specified primary biofuels and waste]","Non-specified primary biofuels and waste [from Resources]","TJ",-108671.9988
"DEU","PCM","E","Final",1975,"Consumption","Industry","Wood and wood products","Non-specified primary biofuels and waste","TJ",1171.9984
"DEU","PCM","E","Final",1975,"Consumption","Other","Commercial and public services","Non-specified primary biofuels and waste","TJ",29782.9986
"DEU","PCM","E","Final",1975,"Consumption","Other","Residential","Non-specified primary biofuels and waste","TJ",39470.0019
"DEU","PCM","E","Final",1975,"Supply","TFC compare","Statistical differences","Non-specified primary biofuels and waste","TJ",1.45519152283669e-11
"DEU","PCM","E","Final",1975,"Supply","Total primary energy supply","Resources [of Non-specified primary biofuels and waste]","Non-specified primary biofuels and waste [from Resources]","TJ",106795.9984
"DEU","PCM","E","Final",1975,"Supply","Transformation processes","Main activity producer electricity plants","Non-specified primary biofuels and waste","TJ",-36370.9995
"DEU","PCM","E","Final",1975,"Supply","Transformation processes","Manufacture [of Non-specified primary biofuels and waste]","Non-specified primary biofuels and waste","TJ",106795.9984
"DEU","PCM","E","Final",1975,"Supply","Transformation processes","Manufacture [of Non-specified primary biofuels and waste]","Non-specified primary biofuels and waste [from Resources]","TJ",-106795.9984
"DEU","PCM","E","Final",1976,"Consumption","Industry","Wood and wood products","Non-specified primary biofuels and waste","TJ",1026.0005
"DEU","PCM","E","Final",1976,"Consumption","Other","Commercial and public services","Non-specified primary biofuels and waste","TJ",31159.9994
"DEU","PCM","E","Final",1976,"Consumption","Other","Residential","Non-specified primary biofuels and waste","TJ",35808.0006
"DEU","PCM","E","Final",1976,"Supply","Total primary energy supply","Resources [of Non-specified primary biofuels and waste]","Non-specified primary biofuels and waste [from Resources]","TJ",107032
"DEU","PCM","E","Final",1976,"Supply","Transformation processes","Main activity producer electricity plants","Non-specified primary biofuels and waste","TJ",-39037.9995
"DEU","PCM","E","Final",1976,"Supply","Transformation processes","Manufacture [of Non-specified primary biofuels and waste]","Non-specified primary biofuels and waste","TJ",107032
"DEU","PCM","E","Final",1976,"Supply","Transformation processes","Manufacture [of Non-specified primary biofuels and waste]","Non-specified primary biofuels and waste [from Resources]","TJ",-107032
"DEU","PCM","E","Final",1977,"Consumption","Industry","Wood and wood products","Non-specified primary biofuels and waste","TJ",1026.0005
"DEU","PCM","E","Final",1977,"Consumption","Other","Commercial and public services","Non-specified primary biofuels and waste","TJ",33547.9994
"DEU","PCM","E","Final",1977,"Consumption","Other","Residential","Non-specified primary biofuels and waste","TJ",32371.002
"DEU","PCM","E","Final",1977,"Supply","TFC compare","Statistical differences","Non-specified primary biofuels and waste","TJ",1.00480000001031
"DEU","PCM","E","Final",1977,"Supply","Total primary energy supply","Resources [of Non-specified primary biofuels and waste]","Non-specified primary biofuels and waste [from Resources]","TJ",109540.9985
"DEU","PCM","E","Final",1977,"Supply","Transformation processes","Main activity producer electricity plants","Non-specified primary biofuels and waste","TJ",-42597.0014
"DEU","PCM","E","Final",1977,"Supply","Transformation processes","Manufacture [of Non-specified primary biofuels and waste]","Non-specified primary biofuels and waste","TJ",109540.9985
"DEU","PCM","E","Final",1977,"Supply","Transformation processes","Manufacture [of Non-specified primary biofuels and waste]","Non-specified primary biofuels and waste [from Resources]","TJ",-109540.9985
"DEU","PCM","E","Final",1978,"Consumption","Industry","Wood and wood products","Non-specified primary biofuels and waste","TJ",1026.0005
"DEU","PCM","E","Final",1978,"Consumption","Other","Commercial and public services","Non-specified primary biofuels and waste","TJ",32654.0004
"DEU","PCM","E","Final",1978,"Consumption","Other","Residential","Non-specified primary biofuels and waste","TJ",31930.9986
"DEU","PCM","E","Final",1978,"Supply","Total primary energy supply","Resources [of Non-specified primary biofuels and waste]","Non-specified primary biofuels and waste [from Resources]","TJ",109447.0006
"DEU","PCM","E","Final",1978,"Supply","Transformation processes","Main activity producer electricity plants","Non-specified primary biofuels and waste","TJ",-43836.0011
"DEU","PCM","E","Final",1978,"Supply","Transformation processes","Manufacture [of Non-specified primary biofuels and waste]","Non-specified primary biofuels and waste","TJ",109447.0006
"DEU","PCM","E","Final",1978,"Supply","Transformation processes","Manufacture [of Non-specified primary biofuels and waste]","Non-specified primary biofuels and waste [from Resources]","TJ",-109447.0006
"DEU","PCM","E","Final",1979,"Consumption","Industry","Wood and wood products","Non-specified primary biofuels and waste","TJ",1171.9984
"DEU","PCM","E","Final",1979,"Consumption","Other","Commercial and public services","Non-specified primary biofuels and waste","TJ",32522.9996
"DEU","PCM","E","Final",1979,"Consumption","Other","Residential","Non-specified primary biofuels and waste","TJ",31197.9988
"DEU","PCM","E","Final",1979,"Supply","TFC compare","Statistical differences","Non-specified primary biofuels and waste","TJ",-7.27595761418343e-12
"DEU","PCM","E","Final",1979,"Supply","Total primary energy supply","Resources [of Non-specified primary biofuels and waste]","Non-specified primary biofuels and waste [from Resources]","TJ",111726.9979
"DEU","PCM","E","Final",1979,"Supply","Transformation processes","Main activity producer electricity plants","Non-specified primary biofuels and waste","TJ",-44241.9993
"DEU","PCM","E","Final",1979,"Supply","Transformation processes","Manufacture [of Non-specified primary biofuels and waste]","Non-specified primary biofuels and waste","TJ",111726.9979
"DEU","PCM","E","Final",1979,"Supply","Transformation processes","Manufacture [of Non-specified primary biofuels and waste]","Non-specified primary biofuels and waste [from Resources]","TJ",-111726.9979
"DEU","PCM","E","Final",1980,"Consumption","Industry","Wood and wood products","Non-specified primary biofuels and waste","TJ",1171.9984
"DEU","PCM","E","Final",1980,"Consumption","Other","Commercial and public services","Non-specified primary biofuels and waste","TJ",41209.9983
"DEU","PCM","E","Final",1980,"Consumption","Other","Residential","Non-specified primary biofuels and waste","TJ",37415.9997
"DEU","PCM","E","Final",1980,"Supply","Total primary energy supply","Resources [of Non-specified primary biofuels and waste]","Non-specified primary biofuels and waste [from Resources]","TJ",124985.999
"DEU","PCM","E","Final",1980,"Supply","Transformation processes","Main activity producer electricity plants","Non-specified primary biofuels and waste","TJ",-42240.0014
"DEU","PCM","E","Final",1980,"Supply","Transformation processes","Manufacture [of Non-specified primary biofuels and waste]","Non-specified primary biofuels and waste","TJ",124985.999
"DEU","PCM","E","Final",1980,"Supply","Transformation processes","Manufacture [of Non-specified primary biofuels and waste]","Non-specified primary biofuels and waste [from Resources]","TJ",-124985.999
"DEU","PCM","E","Final",1981,"Consumption","Industry","Wood and wood products","Non-specified primary biofuels and waste","TJ",1612.0017
"DEU","PCM","E","Final",1981,"Consumption","Other","Commercial and public services","Non-specified primary biofuels and waste","TJ",41576
"DEU","PCM","E","Final",1981,"Consumption","Other","Residential","Non-specified primary biofuels and waste","TJ",39463.9981
"DEU","PCM","E","Final",1981,"Supply","TFC compare","Statistical differences","Non-specified primary biofuels and waste","TJ",-2.91038304567337e-11
"DEU","PCM","E","Final",1981,"Supply","Total primary energy supply","Resources [of Non-specified primary biofuels and waste]","Non-specified primary biofuels and waste [from Resources]","TJ",134890
"DEU","PCM","E","Final",1981,"Supply","Transformation processes","Main activity producer electricity plants","Non-specified primary biofuels and waste","TJ",-49574.9986
"DEU","PCM","E","Final",1981,"Supply","Transformation processes","Manufacture [of Non-specified primary biofuels and waste]","Non-specified primary biofuels and waste","TJ",134890
"DEU","PCM","E","Final",1981,"Supply","Transformation processes","Manufacture [of Non-specified primary biofuels and waste]","Non-specified primary biofuels and waste [from Resources]","TJ",-134890
"DEU","PCM","E","Final",1982,"Consumption","Industry","Paper, pulp and printing","Non-specified primary biofuels and waste","TJ",1464.999
